WRITE	oD_	ra	https://business.tankhapay.com/api/attendance/get_missed_punch_att
READ	WsT	it	https://business.tankhapay.com/api/attendance/get_month_dates_days
READ		e	https://business.tankhapay.com/api/attendance/get_monthly_attendance
READ	IQo	Ii	https://business.tankhapay.com/api/attendance/get_shift_details
WRITE	gmn	kr	https://business.tankhapay.com/api/attendance/get_shift_specific_settings
READ	lTY	Ue	https://business.tankhapay.com/api/attendance/get_timesheet_data
UNKNOWN	mbP	tf	https://business.tankhapay.com/api/attendance/inactiveAttendanceByIds
WRITE	pbu	ic	https://business.tankhapay.com/api/attendance/kafka_reProcessEmployeeAttendance
UNKNOWN	zng	Hi	https://business.tankhapay.com/api/attendance/manageAdvices
WRITE	Dn6	ga	https://business.tankhapay.com/api/attendance/manageBulkAdvices
READ	RWi	xs	https://business.tankhapay.com/api/attendance/manageDeviationSalaryDetails
WRITE	vKS	fi	https://business.tankhapay.com/api/attendance/manage_missed_punch_att
UNKNOWN	ANM	ke	https://business.tankhapay.com/api/attendance/manage_timesheet_data
WRITE	ybw	hu	https://business.tankhapay.com/api/attendance/reProcessEmployeeAttendance
WRITE		d	https://business.tankhapay.com/api/attendance/reProcessEmployeeAttendanceAdvance
WRITE	ALM	_s	https://business.tankhapay.com/api/attendance/rejectManualSalary
WRITE	FbG	uu	https://business.tankhapay.com/api/attendance/saveBulkDeviationSalaryDetails
WRITE	KDr	cu	https://business.tankhapay.com/api/attendance/saveBulkManualSalaryInfo
WRITE	ak	_l	https://business.tankhapay.com/api/attendance/saveEditOtRules
WRITE	sEp	js	https://business.tankhapay.com/api/attendance/saveManualSalaryInfo
WRITE	sZs	se	https://business.tankhapay.com/api/attendance/saveUnitConsolidatedAttendance
WRITE	SFr	lr	https://business.tankhapay.com/api/attendance/saveUpdateOtrule
WRITE	xvW	rt	https://business.tankhapay.com/api/attendance/save_excel_bulk_att
WRITE	_TN	En	https://business.tankhapay.com/api/attendance/save_excel_bulk_att_new
WRITE	s_g	ze	https://business.tankhapay.com/api/attendance/save_monthly_attendance
WRITE	fA_	sm	https://business.tankhapay.com/api/attendance/save_monthly_attendance_bulk
WRITE	_HW	Ps	https://business.tankhapay.com/api/attendance/save_onduty_settings
READ	JuF	Qf	https://business.tankhapay.com/api/attendance/tea_allowance_rate
WRITE	oBv	en	https://business.tankhapay.com/api/attendance/updateDeleteCheckIn
WRITE	n33	wl	https://business.tankhapay.com/api/attendance/updateManualTDS
WRITE	zsB	yd	https://business.tankhapay.com/api/attendance/verifyArrear
