ItemCode	ItemName	ItmsGrpNam	InvntryUom	U_TYPE	U_Sub_Group	frozenFor	WhsCode	WhsName	OnHand	IsCommited	OnOrder	StockValue
PM0000515	POUCH SPICES CINNAMON 100 GMS	PACKAGING MATERIAL	NOS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	592	0	0	7105
FG0000002	COLD PRESS 5 LTR + COLD PRESS 1 LTR 4 PCS	FINISHED	PCS	PREMIUM	CANOLA	N	BH-BT	Bhakharpur New Basement	20	0	0	14081.8
PM0000637	COUPON (LOHRI DHAMAKA OFFER) - SCRATCH CARD	PACKAGING MATERIAL	PCS		COUPON	N	BH-PP	Bhakharpur Production Process 1st Floor	15633	0	0	10942.96
PM0000637	COUPON (LOHRI DHAMAKA OFFER) - SCRATCH CARD	PACKAGING MATERIAL	PCS		COUPON	N	BH-WST	Bhakharpur WASTAGE	6	0	0	4.2
PM0000637	COUPON (LOHRI DHAMAKA OFFER) - SCRATCH CARD	PACKAGING MATERIAL	PCS		COUPON	N	BH-FG	Bhakharpur Finished Basement	0	0	150	0
FG0000033	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	FINISHED	PCS	PREMIUM	CANOLA	N	BH-WST	Bhakharpur WASTAGE	4	0	0	1237.83
FG0000033	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	FINISHED	PCS	PREMIUM	CANOLA	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	155	140	0	46970.97
FG0000033	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	FINISHED	PCS	PREMIUM	CANOLA	N	BH-BT	Bhakharpur New Basement	8670	0	0	2578069.39
FG0000033	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	FINISHED	PCS	PREMIUM	CANOLA	N	BH-PF	Bhakharpur Production Finished 1st Floor	3176	0	0	947232.53
PM0000622	POUCH 889 GMS RICE BRAN ROLLS KGS	PACKAGING MATERIAL	KGS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	0	0	0	0.83
PM0000622	POUCH 889 GMS RICE BRAN ROLLS KGS	PACKAGING MATERIAL	KGS		POUCH	N	BH-PC	Bhakharpur Production Consumption	1080	0	0	224640
PM0000641	LABEL  1000 MLS EXTRA VIRGIN BACK VICTORY NEW	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	4600	0	0	5980
PM0000641	LABEL  1000 MLS EXTRA VIRGIN BACK VICTORY NEW	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	4875	0	0	6337.5
PM0000604	POUCH SANO SOYABEAN OIL SANO 850 GMS 12 PCS	PACKAGING MATERIAL	PCS		POUCH	N	BH-GR	Bhakharpur GR	0.01	0	0	0
PM0000604	POUCH SANO SOYABEAN OIL SANO 850 GMS 12 PCS	PACKAGING MATERIAL	PCS		POUCH	N	BH-WST	Bhakharpur WASTAGE	0.02	0	0	0.89
PM0000604	POUCH SANO SOYABEAN OIL SANO 850 GMS 12 PCS	PACKAGING MATERIAL	PCS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	1.94	0	0	495.42
PM0000604	POUCH SANO SOYABEAN OIL SANO 850 GMS 12 PCS	PACKAGING MATERIAL	PCS		POUCH	N	BH-PC	Bhakharpur Production Consumption	860.75	0	0	220810.57
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FG	Bhakharpur Finished Basement	0	7	0	0
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-EC	BHAKHARPUR FINISHED E-COMMERCE	0	0	5	0
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-PF	Bhakharpur Production Finished 1st Floor	265	0	197	149090.24
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-GR	Bhakharpur GR	0	195	0	0
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-BT	Bhakharpur New Basement	21	0	0	11806.32
FG0000295	MUSTARD KACHI GHANI 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-WST	Bhakharpur WASTAGE	22	0	0	11306.12
FG0000296	SUNFLOWER 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-WST	Bhakharpur WASTAGE	17	0	0	8555.68
FG0000296	SUNFLOWER 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-PF	Bhakharpur Production Finished 1st Floor	0	0	50	0
FG0000296	SUNFLOWER 4 LTR 5 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-GR	Bhakharpur GR	0	50	0	0
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-WST	Bhakharpur WASTAGE	5	0	0	713.34
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	DL-PS	PRESHIT SAMAGAM	7	0	0	963.25
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-BT	Bhakharpur New Basement	1164	0	0	170350.79
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-PF	Bhakharpur Production Finished 1st Floor	1571	200	925	229915.39
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-FG	Bhakharpur Finished Basement	0	5	200	0
FG0000081	COLD PRESS SUNFLOWER 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	2900	0	0
PM0000715	LABEL 4 LTR SOYBEAN FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	4250	0	0	8500
PM0000715	LABEL 4 LTR SOYBEAN FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	4000	0	0	8000
FG0000053	COLD PRESS SUNFLOWER 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-LR	Luhari Jhajjar Finished	0	25	0	0
FG0000053	COLD PRESS SUNFLOWER 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-FG	Bhakharpur Finished Basement	0	40	25	0
FG0000053	COLD PRESS SUNFLOWER 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-PF	Bhakharpur Production Finished 1st Floor	651	0	1220	481563.24
FG0000053	COLD PRESS SUNFLOWER 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	0	220	0	0
FG0000053	COLD PRESS SUNFLOWER 5 LTR 4 PCS	FINISHED	PCS	COMMODITY	SUNFLOWER	N	BH-BT	Bhakharpur New Basement	6587	0	0	4835162.32
FG0000227	RICE BRAN OIL 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	RICE BRAN	N	BH-PF	Bhakharpur Production Finished 1st Floor	5440	0	3536	809717.6
FG0000227	RICE BRAN OIL 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	RICE BRAN	N	DL-J3	Rajouri Garden Warehouse	1	0	0	132.8
FG0000227	RICE BRAN OIL 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	RICE BRAN	N	BH-WST	Bhakharpur WASTAGE	1	0	0	136.35
FG0000227	RICE BRAN OIL 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	RICE BRAN	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	8	688	0	1163.31
FG0000227	RICE BRAN OIL 1 LTR 16 PCS	FINISHED	PCS	COMMODITY	RICE BRAN	N	BH-BT	Bhakharpur New Basement	5847	0	0	866201.09
FG0000386	CHAI 250 GMS 40 PCS	FINISHED	PCS	OTHERS	TEA	N	PB-PS	PUNJAB PRESHIT	6	0	0	309
FG0000386	CHAI 250 GMS 40 PCS	FINISHED	PCS	OTHERS	TEA	N	BH-SC	Bhakharpur Schemes	63564	0	0	5961652.56
FG0000386	CHAI 250 GMS 40 PCS	FINISHED	PCS	OTHERS	TEA	N	DL-PS	PRESHIT SAMAGAM	11	0	0	566.5
FG0000300	SOYABEAN OIL 770 GMS POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	39	0	0	220.89
FG0000300	SOYABEAN OIL 770 GMS POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-WST	Bhakharpur WASTAGE	1	0	0	110.05
PM0000514	POUCH SPICES BLACK PEPPER 100 GMS	PACKAGING MATERIAL	NOS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	1260	0	0	15207.5
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	87	0	0	26692.06
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-GR	Bhakharpur GR	25	96	38	3597.93
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	PB-JP	Punjab Grover Agency Jagraon C & F	776	0	0	87752.56
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-FU	Bhakharpur Finished 1st Floor	0	0	7920	0
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-BT	Bhakharpur New Basement	1528	0	0	219611.24
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-PF	Bhakharpur Production Finished 1st Floor	20283	24720	15816	2917213.15
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-EC	BHAKHARPUR FINISHED E-COMMERCE	0	0	16800	0
FG0000194	SOYABEAN OIL 1 LTR POUCH 12 PCS	FINISHED	PCS	COMMODITY	SOYABEAN	N	BH-WST	Bhakharpur WASTAGE	20	0	0	2653.04
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	BH-GR	Bhakharpur GR	0	540	100	0
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	7500	0	0	2333.33
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	4000	0	0	4000
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	BH-WST	Bhakharpur WASTAGE	319	0	0	319
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	BH-PC	Bhakharpur Production Consumption	180	100	0	180
PM0000491	LABEL 1 LTR COLD PRESS BACK B.B	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	6190	0	0	3525.64
FA0000095	MEDIUM BACK CHAIR	FIXED ASSETS	PCS	 	FURNITURE & FIXTURE	N	DL-FA	Delhi Fixed Assets	78	0	0	330170
PM0000335	TIKKI 250 MLS	PACKAGING MATERIAL	PCS		TIKKI	N	BH-PP	Bhakharpur Production Process 1st Floor	7555	0	0	1071.26
PM0000335	TIKKI 250 MLS	PACKAGING MATERIAL	PCS		TIKKI	N	BH-PC	Bhakharpur Production Consumption	3226	0	0	451.64
PM0000335	TIKKI 250 MLS	PACKAGING MATERIAL	PCS		TIKKI	N	BH-WST	Bhakharpur WASTAGE	4	0	0	0
PM0000664	LABEL 200 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2080	0	0	3744
PM0000664	LABEL 200 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-FG	Bhakharpur Finished Basement	122	0	0	219.6
PM0000664	LABEL 200 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	1810	0	0	3258
PM0000665	LABEL 400 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	150	0	0	435
PM0000665	LABEL 400 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-FG	Bhakharpur Finished Basement	1	0	0	2.9
PM0000665	LABEL 400 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	2100	0	0	6090
PM0000666	LABEL 800 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	100	0	0	420
PM0000666	LABEL 800 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-FG	Bhakharpur Finished Basement	20	0	0	84
PM0000666	LABEL 800 GMS QUINOA SEEDS FULL	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	2000	0	0	8400
PM0000342	CARTON COFFEE 100 GMSS 24 PCS	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	85.29	0	0	3062.23
PM0000511	POUCH SPICES CARDAMOM 100 GMS	PACKAGING MATERIAL	NOS		POUCH	N	BH-FG	Bhakharpur Finished Basement	304	0	0	3648
PM0000511	POUCH SPICES CARDAMOM 100 GMS	PACKAGING MATERIAL	NOS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	520	0	0	6240
PM0000767	LABEL 100 GM ROASTED ALMONDS	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1600	0	0	4800
PM0000768	LABEL 100 GM BLACK RAISINS	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1600	0	0	4800
PM0000769	LABEL 100 GM ROASTED CASHEWS	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1600	0	0	4800
PM0000770	LABEL 180 GMS ROASTED CASHEWS	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2100	0	0	6825
FG0000031	MUSTARD PAKKI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	PB-JP	Punjab Grover Agency Jagraon C & F	630	0	0	220130.45
FG0000031	MUSTARD PAKKI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-FG	Bhakharpur Finished Basement	200	0	0	30014
FG0000031	MUSTARD PAKKI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	32	6400	0	4603.29
FG0000031	MUSTARD PAKKI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-GR	Bhakharpur GR	0	0	2926	0
FG0000031	MUSTARD PAKKI GHANI 1 LTR 20 PCS	FINISHED	PCS	COMMODITY	MUSTARD	N	BH-WST	Bhakharpur WASTAGE	2195	0	0	299538.74
PM0000771	LABEL 180 GM ROASTED ALMONDS	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	2100	0	0	6825
PM0000772	LABEL 100 GMS ROASTED PISTA	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1600	0	0	4800
PM0000773	LABEL 1 GMS KASHMIRI KESAR	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	969	0	0	1938
PM0000822	POUCH SPICES CUMIN SEEDS 100 GMS ROLL KGS	PACKAGING MATERIAL	KGS		POUCH	N	BH-BS	Bhakharpur Basement	295	0	0	36642.45
PM0000822	POUCH SPICES CUMIN SEEDS 100 GMS ROLL KGS	PACKAGING MATERIAL	KGS		POUCH	N	BH-FG	Bhakharpur Finished Basement	11.9	0	0	0
PM0000068	TIKKI 5 LTR + CANOLA 1 LTR	PACKAGING MATERIAL	PCS		TIKKI	N	PB-ST	Punjab Sai Trading C & F	1315	0	0	0
PM0000068	TIKKI 5 LTR + CANOLA 1 LTR	PACKAGING MATERIAL	PCS		TIKKI	N	BH-PP	Bhakharpur Production Process 1st Floor	15339	145	0	2159.45
PM0000068	TIKKI 5 LTR + CANOLA 1 LTR	PACKAGING MATERIAL	PCS		TIKKI	N	BH-WST	Bhakharpur WASTAGE	77	0	0	0
PM0000068	TIKKI 5 LTR + CANOLA 1 LTR	PACKAGING MATERIAL	PCS		TIKKI	N	BH-PC	Bhakharpur Production Consumption	15693	0	0	2353.95
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-FG	Bhakharpur Finished Basement	0	6	0	0
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-BT	Bhakharpur New Basement	58	0	0	53149.27
FG0000018	COLD PRESS 5 LTR + COLD PRESS 1 LTR 3 PCS SHRINKED	FINISHED	PCS	PREMIUM	CANOLA	N	BH-GR	Bhakharpur GR	0	0	6	0
RM0000056	JAITOON OIL (LOOSE)	RAW MATERIAL	LTR		OLIVE	N	BH-WST	Bhakharpur WASTAGE	5	0	0	1139.63
RM0000056	JAITOON OIL (LOOSE)	RAW MATERIAL	LTR		OLIVE	N	BH-GR	Bhakharpur GR	5	0	0	775
RM0000056	JAITOON OIL (LOOSE)	RAW MATERIAL	LTR		OLIVE	N	BH-LO	Bhakharpur Loose Oil	152	0	0	34644.61
FG0000093	CHIA SEEDS 500 GMS 1 POUCH	FINISHED	PCS	OTHERS	SEEDS	N	BH-GR	Bhakharpur GR	4	0	0	550.49
FG0000093	CHIA SEEDS 500 GMS 1 POUCH	FINISHED	PCS	OTHERS	SEEDS	N	BH-PP	Bhakharpur Production Process 1st Floor	73	0	0	10046.46
FG0000305	JAITOON OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	1	0	0	1200.69
FG0000305	JAITOON OIL 5 LTR 4 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	6	0	0	7204.14
FG0000189	ZANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	1667	0	0	267172.22
FG0000189	ZANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	3	0	7200	480.81
FG0000189	ZANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	10	0	0	2686.32
FG0000187	ZANO EXTRA VIRGIN OLIVE1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	1222	0	0	203594.79
FG0000187	ZANO EXTRA VIRGIN OLIVE1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	10	0	0	2784.99
PM0000849	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL FRONT ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	3700	0	0	7770
PM0000849	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL FRONT ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	594	0	0	1247.4
PM0000849	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL FRONT ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	1999	0	0	4197.9
PM0000850	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL BACK ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	594	0	0	1247.4
PM0000850	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL BACK ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	3700	0	0	7770
PM0000850	LABEL 1 LTR EXTRA VIRGIN OLIVE OIL BACK ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	1999	0	0	4197.9
PM0000357	HDPE BOTTLE 5 LTR DARK GREEN	PACKAGING MATERIAL	PCS		HDPE BOTTLES	N	BH-PC	Bhakharpur Production Consumption	17	0	0	577.15
PM0000357	HDPE BOTTLE 5 LTR DARK GREEN	PACKAGING MATERIAL	PCS		HDPE BOTTLES	N	BH-WST	Bhakharpur WASTAGE	57	0	0	1908.9
PM0000357	HDPE BOTTLE 5 LTR DARK GREEN	PACKAGING MATERIAL	PCS		HDPE BOTTLES	N	BH-PP	Bhakharpur Production Process 1st Floor	837	1416	0	24798.7
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-FG	Bhakharpur Finished Basement	0	16	5720	0
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-EC	BHAKHARPUR FINISHED E-COMMERCE	0	5720	0	0
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	DL-PS	PRESHIT SAMAGAM	1	0	0	144.29
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-BT	Bhakharpur New Basement	10228	0	0	1530919.88
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-PF	Bhakharpur Production Finished 1st Floor	2312	0	28144	1944745.24
FG0000150	SANO POMACE OLIVE 1 LTR 16 PCS	FINISHED	PCS	PREMIUM	OLIVE	N	BH-WST	Bhakharpur WASTAGE	2	0	0	329.06
FA0000346	DIGITAL LIQUID FILLING MACHINE	FIXED ASSETS	PCS	 	PLANT & MACHINERY-CANOLA	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	190000
PM0000571	LABEL 13 KG REFINED COTTON SEED OIL SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1000	0	0	3750
PM0000741	SAFFRON BOX	PACKAGING MATERIAL	PCS		CARTON	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	20	200	0
PM0000741	SAFFRON BOX	PACKAGING MATERIAL	PCS		CARTON	N	BH-PC	Bhakharpur Production Consumption	0	0	20	0
PM0000741	SAFFRON BOX	PACKAGING MATERIAL	PCS		CARTON	N	BH-PP	Bhakharpur Production Process 1st Floor	169	0	0	4225
PM0000847	LABEL 1 LTR POMACE OIL FRONT ILAHI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	4400	0	0	10780
PM0000596	LABEL 4 LTR SOYBEAN FRONT SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1200	0	0	3600
FA0000373	DELL LATITUDE 5430 I7 12TH GEN	FIXED ASSETS	PCS		COMPUTER & EQUIPMENTS	N	DL-FA	Delhi Fixed Assets	1	0	0	33000
PM0000597	LABEL 4 LTR SOYBEAN BACK SANO	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	1200	0	0	3600
PM0000554	CAPS GLASS JAR 63 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	0	4100	0
PM0000554	CAPS GLASS JAR 63 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	3000	0	0	14699.52
PM0000774	POUCH 100 GM ZIPPER	PACKAGING MATERIAL	PCS		POUCH	N	BH-SC	Bhakharpur Schemes	39	0	0	0
PM0000774	POUCH 100 GM ZIPPER	PACKAGING MATERIAL	PCS		POUCH	N	BH-PP	Bhakharpur Production Process 1st Floor	1087	0	0	1739.2
PM0000774	POUCH 100 GM ZIPPER	PACKAGING MATERIAL	PCS		POUCH	N	BH-FG	Bhakharpur Finished Basement	2313	0	0	3700.8
EX0000007	CARRY BAG	CONSUMABLES WITH INVENTORY	PCS	 	STATIONARY	N	DL-POP	DELHI PAPER MEDIA	739	0	0	17170.02
FG0000307	POMACE OLIVE 1 LTR 16 PCS HANNA	FINISHED	PCS	PREMIUM	OLIVE	N	GP-FG	GUPTA GODOWN BASEMENT FINISHED GODOWN	542	0	0	152843.92
PM0000721	LABEL 1 LTR PRESSED COCONUT OIL BACK	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	22500	0	0	29250
PM0000721	LABEL 1 LTR PRESSED COCONUT OIL BACK	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	6300	0	0	8190
FA0000367	DAIKIN 1.5 TON SPLIT AC	FIXED ASSETS	PCS		OFFICE EQUIPMENT	N	BH-FA	Bhakharpur Fixed Assets	1	0	0	32203.39
PM0000841	LABEL 2 LTR CP CANOLA OIL HANDLE BOTTLE BACK LA RASOI	PACKAGING MATERIAL	PCS		LABEL	N	BH-BS	Bhakharpur Basement	2500	0	0	4750
PM0000841	LABEL 2 LTR CP CANOLA OIL HANDLE BOTTLE BACK LA RASOI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PM	Bhakharpur Packaging Materials 1st Floor	0	0	1000	0
PM0000841	LABEL 2 LTR CP CANOLA OIL HANDLE BOTTLE BACK LA RASOI	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	470	0	0	893
PM0000720	LABEL 1 LTR PRESSED COCONUT OIL FRONT	PACKAGING MATERIAL	PCS		LABEL	N	BH-PP	Bhakharpur Production Process 1st Floor	22500	0	0	29250
PM0000720	LABEL 1 LTR PRESSED COCONUT OIL FRONT	PACKAGING MATERIAL	PCS		LABEL	N	GP-NM	Gupta Non-Moving	6300	0	0	8190
PM0000339	WAD GLASS JAR COFFEE 63 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	2500	5000	0	3250
PM0000444	WAD PET JAR 500 MLS DESI GHEE 73 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PP	Bhakharpur Production Process 1st Floor	2135	0	0	2389
PM0000444	WAD PET JAR 500 MLS DESI GHEE 73 MM	PACKAGING MATERIAL	PCS		CAPS	N	BH-PC	Bhakharpur Production Consumption	2000	0	0	2754.57
