date,invoice_docnum,customer,item,qty,litres,invoice_datetime,dispatch_datetime,lag_hours,warehouse,status,company,party_type,vehicle,dock_entry,docked_at,source
2026-08-22,608260320,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,2500.0,2500.0,2026-08-22 19:12:00,2026-08-25 13:44:53.638447,66.55,GP-FGM,DISPATCHED,JIVO_MART,TRADE,NL07AA7263,DOCK-20260825-0001,2026-08-25 10:17:51.755241,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,608260321,EVARA ENTERPRISES,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,240.0,240.0,2026-08-22 19:15:00,2026-08-24 19:29:32.526490,48.24,GP-FGM,DISPATCHED,JIVO_MART,INTERCOMPANY,HR67E3663,DOCK-20260824-0020,2026-08-24 17:20:59.224213,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080463,JIVO MART PVT LTD,FG0000106 MUSTARD KACHHI GHANI 1 LTR POUCH 12 PCS,4800.0,4800.0,2026-08-22 11:23:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080464,HARPREET SINGH CASH SALE,FG0000418 SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,5.0,5.0,2026-08-22 11:37:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080465,HARPREET SINGH CASH SALE,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,2.0,2.0,2026-08-22 14:51:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000004 COLD PRESS 5 LTR 4 PCS,100.0,500.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000032 COLD PRESS 1 LTR 20 PCS,100.0,100.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,80.0,80.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000009 EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,20.0,100.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000142 COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,1280.0,1280.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000143 COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,80.0,400.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080466,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,100.0,100.0,2026-08-22 15:14:00,2026-08-24 15:09:14.594807,47.92,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080467,KULPREET SINGH IMPREST JWPL1364,FG0000083 DESI GHEE A2 1 LTR 9 PCS,5.0,5.0,2026-08-22 15:21:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080467,KULPREET SINGH IMPREST JWPL1364,PM0000274 GLASS JAR 1000 MLS A2 DESI GHEE,30.0,0.0,2026-08-22 15:21:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080467,KULPREET SINGH IMPREST JWPL1364,PM0000434 LABEL DESI GHEE 1000 LTR (JIVO),700.0,0.0,2026-08-22 15:21:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080467,KULPREET SINGH IMPREST JWPL1364,PM0000275 CAPS GLASS JAR 82 MM A2 DESI GHEE 1 LTR & 500 MLS,30.0,0.0,2026-08-22 15:21:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080468,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000299 SOYABEAN OIL 700 GMS POUCH 12 PCS,1200.0,923.08,2026-08-22 15:34:00,2026-08-24 15:09:14.594807,47.59,BH-PF,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080469,JIVO MART PVT LTD,FG0000008 POMACE OLIVE 5 LTR TIN 4 PCS,2080.0,10400.0,2026-08-22 15:40:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080470,JIVO MART PVT LTD,FG0000142 COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,5040.0,5040.0,2026-08-22 15:40:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080470,JIVO MART PVT LTD,FG0000449 MUSTARD KACHI GHANI 200 ML 70 PCS,6650.0,1330.0,2026-08-22 15:40:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080471,JIVO MART PVT LTD,FG0000142 COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,7200.0,7200.0,2026-08-22 15:42:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080472,JIVO MART PVT LTD,FG0000142 COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,7200.0,7200.0,2026-08-22 15:43:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080473,JIVO MART PVT LTD,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,9000.0,9000.0,2026-08-22 15:43:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080474,JIVO MART PVT LTD,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,9000.0,9000.0,2026-08-22 15:44:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080475,JIVO MART PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,1600.0,8000.0,2026-08-22 15:45:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080476,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000081 COLD PRESS SUNFLOWER 1 LTR 20 PCS,1980.0,1980.0,2026-08-22 15:45:00,2026-08-24 15:09:14.594807,47.4,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080476,VIJENDER KUMAR GAURAV KUMAR JAIN,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,120.0,600.0,2026-08-22 15:45:00,2026-08-24 15:09:14.594807,47.4,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C4904,DOCK-20260824-0012,2026-08-24 12:21:17.041842,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080477,JIVO MART PVT LTD,FG0000004 COLD PRESS 5 LTR 4 PCS,1600.0,8000.0,2026-08-22 15:46:00,,,BH-PF,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080478,HARPREET SINGH CASH SALE,FG0000032 COLD PRESS 1 LTR 20 PCS,4.0,4.0,2026-08-22 15:49:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080478,HARPREET SINGH CASH SALE,FG0000030 MUSTARD KACHI GHANI 1 LTR 20 PCS,2.0,2.0,2026-08-22 15:49:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080478,HARPREET SINGH CASH SALE,FG0000005 EXTRA LIGHT OLIVE 1 LTR 16 PCS,1.0,1.0,2026-08-22 15:49:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080479,BAJAJ TRADERS,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,300.0,1500.0,2026-08-22 15:57:00,2026-08-27 17:26:35.901779,121.49,BH-BT,DISPATCHED,JIVO_OIL,TRADE,HR67C8170,DOCK-20260827-0016,2026-08-27 13:31:30.012098,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080480,BAJAJ TRADERS,FG0000299 SOYABEAN OIL 700 GMS POUCH 12 PCS,1800.0,1384.62,2026-08-22 15:58:00,2026-08-27 17:26:35.901779,121.48,BH-PF,DISPATCHED,JIVO_OIL,TRADE,HR67C8170,DOCK-20260827-0016,2026-08-27 13:31:30.012098,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626080481,HARPREET SINGH CASH SALE,FG0000157 EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS,8.0,4.0,2026-08-22 16:41:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080482,HARPREET SINGH CASH SALE,FG0000011 MUSTARD KACCHI GHANI 5 LTR 4 PCS,1.0,5.0,2026-08-22 17:01:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080483,JIVO MART PVT LTD,FG0000226 RICE BRAN OIL 5 LTR 4 PCS,1600.0,8000.0,2026-08-22 18:50:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080484,JIVO MART PVT LTD,FG0000226 RICE BRAN OIL 5 LTR 4 PCS,1600.0,8000.0,2026-08-22 18:52:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626080485,JIVO MART PVT LTD,FG0000192 SOYABEAN OIL 5 LTR 4 PCS,1600.0,8000.0,2026-08-22 18:56:00,,,BH-BT,STANDING_NO_BILL_ROW,JIVO_OIL,INTERCOMPANY,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626088178,HONEY ENTERPRISES,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),4800.0,1200.0,2026-08-22 15:13:00,2026-08-23 11:38:59.055979,20.43,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4065,DOCK-20260823-0002,2026-08-23 11:27:46.851595,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088178,HONEY ENTERPRISES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1800.0,1800.0,2026-08-22 15:13:00,2026-08-23 11:38:59.055979,20.43,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4065,DOCK-20260823-0002,2026-08-23 11:27:46.851595,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088179,HONEY ENTERPRISES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),8400.0,4200.0,2026-08-22 15:15:00,2026-08-24 11:26:33.704937,44.19,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260824-0004,2026-08-24 11:13:30.348579,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088179,HONEY ENTERPRISES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1800.0,1800.0,2026-08-22 15:15:00,2026-08-24 11:26:33.704937,44.19,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260824-0004,2026-08-24 11:13:30.348579,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088180,INDERPREET SINGH IMPREST JWPL1329,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800.0,2400.0,2026-08-22 15:16:00,2026-08-22 19:30:07.460360,4.24,BH-FG,DISPATCHED,JIVO_BEVERAGES,INTERCOMPANY,DL01LAQ1226,DOCK-20260822-0025,2026-08-22 18:55:02.643457,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088180,INDERPREET SINGH IMPREST JWPL1329,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),600.0,600.0,2026-08-22 15:16:00,2026-08-22 19:30:07.460360,4.24,BH-FG,DISPATCHED,JIVO_BEVERAGES,INTERCOMPANY,DL01LAQ1226,DOCK-20260822-0025,2026-08-22 18:55:02.643457,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088181,WHOLESALE BEVERAGES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),3000.0,3000.0,2026-08-22 15:19:00,2026-08-23 12:27:12.767720,21.14,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260823-0006,2026-08-23 12:19:13.813812,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088181,WHOLESALE BEVERAGES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-08-22 15:19:00,2026-08-23 12:27:12.767720,21.14,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LX3089,DOCK-20260823-0006,2026-08-23 12:19:13.813812,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088182,JATIN,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000.0,3000.0,2026-08-22 15:21:00,2026-08-24 13:22:08.468920,46.02,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ1226,DOCK-20260824-0011,2026-08-24 12:15:32.678513,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088183,SHRI GURU RAM RAI JI ENTERPRISES,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),7200.0,1800.0,2026-08-22 15:26:00,2026-08-24 11:45:30.368129,44.33,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR2914,DOCK-20260824-0006,2026-08-24 11:38:31.077611,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088183,SHRI GURU RAM RAI JI ENTERPRISES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),2400.0,1200.0,2026-08-22 15:26:00,2026-08-24 11:45:30.368129,44.33,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR2914,DOCK-20260824-0006,2026-08-24 11:38:31.077611,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088184,SABRI TRADERS,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),2400.0,1200.0,2026-08-22 15:28:00,2026-08-24 17:16:17.089434,49.8,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR9378,DOCK-20260824-0019,2026-08-24 17:10:27.192072,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088184,SABRI TRADERS,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400.0,600.0,2026-08-22 15:28:00,2026-08-24 17:16:17.089434,49.8,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR9378,DOCK-20260824-0019,2026-08-24 17:10:27.192072,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088184,SABRI TRADERS,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1200.0,1200.0,2026-08-22 15:28:00,2026-08-24 17:16:17.089434,49.8,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAR9378,DOCK-20260824-0019,2026-08-24 17:10:27.192072,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088185,MAHARANI TRADERS,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),9600.0,4800.0,2026-08-22 15:32:00,2026-08-24 15:02:57.675708,47.52,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4204,DOCK-20260824-0015,2026-08-24 14:43:43.829655,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088185,MAHARANI TRADERS,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1200.0,1200.0,2026-08-22 15:32:00,2026-08-24 15:02:57.675708,47.52,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN4204,DOCK-20260824-0015,2026-08-24 14:43:43.829655,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088186,RM HYPERMARKET PVT LTD ROHINI,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),7200.0,1800.0,2026-08-22 15:45:00,2026-08-29 13:34:57.757499,165.83,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAT3914,DOCK-20260829-0009,2026-08-29 13:24:10.187338,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088187,RMLV NORTH HYPERMARKET,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),6000.0,1500.0,2026-08-22 15:49:00,2026-08-29 13:34:57.757499,165.77,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAT3914,DOCK-20260829-0009,2026-08-29 13:24:10.187338,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088188,RMSB HYPERMARKET,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),7200.0,1800.0,2026-08-22 15:51:00,,,BH-FG,STANDING_PENDING,JIVO_BEVERAGES,TRADE,,,,"OINV/INV1 posted, no dispatched_at in /gate-core/sales-dispatch/ as of 2026-08-30 22:00 IST"
2026-08-22,626088189,THE KINGSWAY CONSUMER COOPRERATIVES STORE LTD AAATT5411A,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-08-22 16:55:00,2026-08-24 14:33:54.984648,45.65,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAN3959,DOCK-20260824-0013,2026-08-24 12:55:32.692540,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088190,S K ENTERPRISES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600.0,1800.0,2026-08-22 18:10:00,2026-08-24 10:55:14.392140,40.75,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM0715,DOCK-20260824-0003,2026-08-24 10:48:20.218378,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088190,S K ENTERPRISES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1200.0,1200.0,2026-08-22 18:10:00,2026-08-24 10:55:14.392140,40.75,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAM0715,DOCK-20260824-0003,2026-08-24 10:48:20.218378,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088191,DEVANSH ENTERPRISES,FG0000324 PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600.0,1800.0,2026-08-22 18:11:00,2026-08-24 12:17:06.274826,42.1,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ4445,DOCK-20260824-0010,2026-08-24 12:07:45.121456,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088191,DEVANSH ENTERPRISES,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1200.0,1200.0,2026-08-22 18:11:00,2026-08-24 12:17:06.274826,42.1,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ4445,DOCK-20260824-0010,2026-08-24 12:07:45.121456,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088192,HITESH GAHLOT,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),3000.0,3000.0,2026-08-22 18:18:00,2026-08-24 12:13:07.910632,41.92,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LY5728,DOCK-20260824-0009,2026-08-24 12:03:53.997226,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088193,HITESH GAHLOT,FG0000323 PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),3000.0,3000.0,2026-08-22 18:19:00,2026-08-24 12:13:07.910632,41.9,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LY5728,DOCK-20260824-0009,2026-08-24 12:03:53.997226,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-22,626088194,GAGANDEEP SINGH,FG0000328 PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),12000.0,3000.0,2026-08-22 18:21:00,2026-08-23 11:51:08.071746,17.5,BH-FG,DISPATCHED,JIVO_BEVERAGES,TRADE,DL01LAQ1226,DOCK-20260823-0004,2026-08-23 11:35:05.549742,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-24,608260322,KNOWTABLE ONLINE SERVICES PRIVATE LIMITED,FG0000004 COLD PRESS 5 LTR 4 PCS,300.0,1500.0,2026-08-24 11:49:00,2026-08-25 13:44:53.638447,25.93,GP-FGM,DISPATCHED,JIVO_MART,TRADE,NL07AA7263,DOCK-20260825-0001,2026-08-25 10:17:51.755241,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
2026-08-24,608260323,DIVINE EARTH HOLISTIC HEALTH AND ORGANIC SCIENCE PVT LTD,FG0000053 COLD PRESS SUNFLOWER 5 LTR 4 PCS,100.0,500.0,2026-08-24 11:56:00,2026-08-26 17:27:15.685369,53.52,GP-FGM,DISPATCHED,JIVO_MART,TRADE,DL01LAQ9317,DOCK-20260826-0016,2026-08-26 16:22:20.588509,GET /gate-core/sales-dispatch/ joined to OINV/INV1 by DocNum
