section,company,id,date,entry_no,item_code,item_name,material_type,qty,uom,party,metric,value,unit,status,source,verified,note
qc_inspection,JIVO_OIL,,2026-08-30,GE-2026-0483,RM0000066,PEANUT OIL,,29.650,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1642,2026-08-25,GE-2026-4458,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2430.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.09,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.61; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1641,2026-08-25,GE-2026-4458,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2430.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.08,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.56; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1651,2026-08-25,GE-2026-3738,PM0000082,CARTON 5 LTR OLIVE 4 PCS,Carton_5_liter_x_4_pcs(canola/olive),1581.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,20.49,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=20.45; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1650,2026-08-25,GE-2026-3738,PM0000082,CARTON 5 LTR OLIVE 4 PCS,Carton_5_liter_x_4_pcs(canola/olive),800.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,20.49,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=20.43; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1646,2026-08-25,GE-2026-3738,PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,Carton_5l_x_4_pcs_sano,1812.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,3.25,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.22; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1649,2026-08-25,GE-2026-3738,PM0000082,CARTON 5 LTR OLIVE 4 PCS,Carton_5_liter_x_4_pcs(canola/olive),834.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,20.48,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=20.41; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1639,2026-08-25,GE-2026-4259,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,33.730,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,1.58,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=1.51; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1638,2026-08-25,GE-2026-2150,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,46800.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,0.97,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.95; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1640,2026-08-25,GE-2026-1726,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,38.810,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,4.11,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=4.06; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1637,2026-08-25,GE-2026-4965,PM0000003,CARTON 1 LTR POMACE 16 PCS,Carton1_liter_x_16pcs_(olive-pomace),9585.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,2.09,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.9; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1636,2026-08-25,GE-2026-4965,PM0000245,CARTON 5 LTR 4 PCS PET,Carton_5l_x_4_pcs_330x260x375,2486.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,1.98,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.72; grpo_state=POSTED_VIA_APP
qc_inspection,JIVO_OIL,1635,2026-08-24,GE-2026-0661,PM0000523,LABEL 1 LTR RICE BRAN OIL BACK,Label Rice Bran 1 Ltr.,42200.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,0.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.14; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1634,2026-08-24,GE-2026-0661,PM0000522,LABEL 1 LTR RICE BRAN OIL FRONT,Label Rice Bran 1 Ltr.,42200.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,0.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.12; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1633,2026-08-24,GE-2026-0661,PM0000861,LABEL 1 LTR GOLD FULL,Label 1ltr Jivo Gold,21150.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,0.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.1; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1624,2026-08-24,GE-2026-1098,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,900.000,PCS,BAL KRISHNA INDUSTRIES,hold_hours_slip_to_QA_manager,0.36,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.29; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1623,2026-08-24,GE-2026-4850,PM0000076,TIN 15 LTR,Tin 15 Kg,708.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,0.85,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.69; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1625,2026-08-24,GE-2026-4850,PM0000897,TIN 500 ML PREMIUM OLIVE OIL,Tin Premium Olive Oil,503.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,0.89,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.87; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1626,2026-08-24,GE-2026-4850,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5l Olive Pomace,2329.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.46,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.92; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1627,2026-08-24,GE-2026-4850,PM0000897,TIN 500 ML PREMIUM OLIVE OIL,Tin Premium Olive Oil,500.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.47,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.96; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1628,2026-08-24,GE-2026-4850,PM0000395,TIN 5 LTR POMACE OLIVE SANO,Printed Tin 5 Ltr,1423.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.47,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.99; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1629,2026-08-24,GE-2026-4850,PM0000835,TIN 5 LTR FP YELLOW MUSTARD OIL PRINTED,Tin 5l Fp Yellow Mustard Oil Printed,2041.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.41,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.39; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1630,2026-08-24,GE-2026-7486,PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,Cap Yellow-white 1l Plain,75000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,1.5,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.43; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1631,2026-08-24,GE-2026-7486,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,Cap_yellow_white_1ltr._&_2_ltr.,81000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,1.51,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.5; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1618,2026-08-24,GE-2026-8205,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,4425.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.79,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.24; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1616,2026-08-24,GE-2026-8205,PM0000056,PET BOTTLE 100 MLS BOTTLES,Pet Bottle 100ml,1857.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.05; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1617,2026-08-24,GE-2026-8205,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,4425.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.15; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1615,2026-08-24,GE-2026-3959,PM0000852,PREFORM 49.5 GMS 36 MM,Pet Preform 50 Gm,114000.000,PCS,FRYSTAL PET PRIVATE LIMITED,hold_hours_slip_to_QA_manager,1.36,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.34; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1614,2026-08-24,GE-2026-6774,PM0000194,PET BOTTLE 1 LTR 40 GMS,Pet_bottle_1ltr_40gm,10080.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,1.82,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.81; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1613,2026-08-24,GE-2026-6774,PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,1 Ltr Pet Bottle Pomace (52gm) Br,12672.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,1.83,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.72; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1612,2026-08-24,GE-2026-6774,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,20832.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,1.83,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.64; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1611,2026-08-24,GE-2026-8869,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2600.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,0.81,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.81; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1610,2026-08-24,GE-2026-8869,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2600.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,0.69,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.67; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1606,2026-08-24,GE-2026-2510,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,16.860,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,2.64,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.11; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1605,2026-08-24,GE-2026-2510,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,18.220,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,2.65,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.09; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1659,2026-08-24,GE-2026-7862,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,40.000,MTS,VAISHNODEVI REFOILS & SOLVEX PRIVATE LIMITED,hold_hours_slip_to_QA_manager,51.32,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=51.32; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1603,2026-08-24,GE-2026-4676,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,34.000,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,0.32,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.25; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1604,2026-08-24,GE-2026-4348,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,34.970,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,0.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.33; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1607,2026-08-24,GE-2026-9174,PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,Carton 1l X 20 Pcs 435x310x277,2110.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.71,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.7; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1602,2026-08-24,GE-2026-9174,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,Carton_1l_x_20_pcs_26_gm,3266.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.55,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.52; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1609,2026-08-24,GE-2026-3124,PM0000523,LABEL 1 LTR RICE BRAN OIL BACK,Label Rice Bran 1 Ltr.,12000.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,8.3,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.18; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1608,2026-08-24,GE-2026-3124,PM0000522,LABEL 1 LTR RICE BRAN OIL FRONT,Label Rice Bran 1 Ltr.,12000.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,8.31,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.17; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1601,2026-08-23,GE-2026-4787,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.22; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1600,2026-08-23,GE-2026-4787,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.14; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1598,2026-08-23,GE-2026-5265,PM0000194,PET BOTTLE 1 LTR 40 GMS,Pet_bottle_1ltr_40gm,7056.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,1.22,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.2; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1597,2026-08-23,GE-2026-5265,PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,1 Ltr Pet Bottle Pomace (52gm) Br,11520.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,0.88,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.74; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1599,2026-08-23,GE-2026-5265,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,26208.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,3.31,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.46; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1596,2026-08-23,GE-2026-5680,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,42900.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,2.04,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.03; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1593,2026-08-22,GE-2026-7529,PM0000013,CARTON 5 LTR 4 PCS,Carton_5l_x_4_pcs_canola_(450x257x325),3365.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,1.33,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.28; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1594,2026-08-22,GE-2026-7529,PM0000013,CARTON 5 LTR 4 PCS,Carton_5l_x_4_pcs_canola_(450x257x325),4820.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,1.33,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.31; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1592,2026-08-22,GE-2026-0101,PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,Cap Yellow-white 1l Plain,30000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.77,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.76; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1591,2026-08-22,GE-2026-0101,PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,Cap_yellow_white_1ltr._&_2_ltr.,30000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.78,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.6; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1590,2026-08-22,GE-2026-0101,PM0000079,CAPS 1 & 2 LTR FULL GREEN WITH LOGO,Cap_green_green_1-2_ltr,78000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,0.78,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.49; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1587,2026-08-22,GE-2026-4183,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2070.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.57,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.39; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1588,2026-08-22,GE-2026-4183,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2070.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.56,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.54; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1589,2026-08-22,GE-2026-4183,PM0000056,PET BOTTLE 100 MLS BOTTLES,Pet Bottle 100ml,7200.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.73,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.24; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1585,2026-08-22,GE-2026-8691,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.91,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.8; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1586,2026-08-22,GE-2026-8691,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,3750.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,0.9,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.87; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1595,2026-08-22,GE-2026-7901,PM0000057,PET BOTTLE 2 LTR 66 GMS,Pet Bottle 2 Ltr 66 Gm,8400.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,9.14,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=9.13; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1582,2026-08-22,GE-2026-7901,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,24492.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,0.84,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.83; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1583,2026-08-22,GE-2026-1142,PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,1 Ltr Pet Bottle Pomace (52gm) Br,43200.000,PCS,BR AGROTECH LTD,hold_hours_slip_to_QA_manager,2.37,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.35; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1580,2026-08-21,GE-2026-1786,PM0000470,CAPS 5 LTR ORANGE,Caps 5l Orange,4500.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.24,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.21; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1579,2026-08-21,GE-2026-1786,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,4500.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,1.26,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.0; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1574,2026-08-21,GE-2026-7481,PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,1 Liter X 20 Pcs (o),5170.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.47,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.2; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1573,2026-08-21,GE-2026-7084,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2580.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.25,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.91; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1572,2026-08-21,GE-2026-7084,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2580.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,1.27,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.82; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1571,2026-08-21,GE-2026-0321,PM0000071,SHRINKS 1 LTR 235X310,Shrink_pouch_310x240,55500.000,PCS,MULTILAYER INDUSTRIES,hold_hours_slip_to_QA_manager,0.21,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.21; grpo_state=PENDING_IN_APP
