order_ref,date_raised,promised_date,customer,channel,item_code,sku,pieces,value,source_system,open_on_aug01
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000070,COLD PRESS 2 LTR 10 PCS HANDLE,2500,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000178,MUSTARD KACHI GHANI 15 KGS,2124,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000074,EXTRA VIRGIN OLIVE 5 LTR TIN 4 PCS IMPORTED,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000275,COLD PRESS SUNFLOWER OIL 15 LTR,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000363,LA RASOI COLD PRESSED MUSTARD KACHI GHANI OIL 2 LTR 10 PCS HANDLE,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000372,POMACE OLIVE 3 LTR TIN 2 PCS,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000395,JIVO EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS ( CSD ),2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000397,JIVO EXTRA VIRGIN OLIVE OIL 500 MLS 24 PCS ( CSD ),2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000112,EXTRA VIRGIN OLIVE 250 MLS 4 PCS,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000352,SESAME OIL (TOASTED) 500 MLS 12 PCS,2000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000187,ZANO EXTRA VIRGIN OLIVE1 LTR 16 PCS,3000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000039,EXTRA LIGHT OLIVE 500 MLS 24 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000067,MUSTARD KACCHI GHANI 3 LTR 6 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000155,EXTRA VIRGIN 2 LTR 10 PCS HANDLE,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000157,EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000161,EXTRA VIRGIN OLIVE 500 MLS 24 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000330,VEDAKA COLD PRESSED MUSTARD OIL 1 LTR 16 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000370,EXTRA LIGHT OLIVE 3 LTR TIN 2 PCS,1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000396,JIVO EXTRA VIRGIN OLIVE OIL 1 LTR 16 PCS ( CSD ),1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000398,JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD ),1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000105,EXTRA LIGHT OLIVE 250 MLS 4 PCS(CSD),1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000104,EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD),1000,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000169,REFINED COTTON SEED OIL 13 KGS,700,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000132,RICE BRAN OIL 15 LTR,667,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000158,REFINED COTTON SEED OIL 15 LTR,667,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000445,RICE BRAN OIL 15 KG,607,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000026,MUSTARD KACCHI GHANI 15 LTR,600,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000333,VEDAKA COLD PRESSED MUSTARD OIL 5 LTR 4 PCS,500,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000394,JIVO POMACE OLIVE OIL 1 LTR 16 PCS ( CSD ),500,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000137,SANO MUSTARD OIL 5 LTR 4 PCS,400,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000367,SANO POMACE OLIVE OIL 15 L,333,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000020,REFINED OIL 5 LTR,300,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000013,REFINED OIL 1000 MLS,300,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000034,EXTRA LIGHT OLIVE 200 LTR 1 PCS,150,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000016,REFINED OIL 2 LTR,300,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000328,SANO POMACE OLIVE 200 LTR 1 PCS,25,,FACTORY_APP_forecast43_SPR,N
FCT-43-AUG-PLANNING-26,2026-08-01,2026-08-31,(no customer - monthly forecast),FORECAST_ALL_CHANNELS,FG0000006,POMACE OLIVE 200 LTR 1 PCS,5,,FACTORY_APP_forecast43_SPR,N
ORD-20260801-0001,2026-08-01,2026-08-03,DAILY NEED DISTRIBUTOR (DND) (CUSTA001183),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),5760,22857.14,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0001,2026-08-01,2026-08-03,DAILY NEED DISTRIBUTOR (DND) (CUSTA001183),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),120,761.90,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,32,10400.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000008,POMACE OLIVE 5 LTR TIN 4 PCS,8,10000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,4,3400.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,16,2720.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000407,COLD PRESS 1 LTR (NIRMAL RISHI )20 PCS,20,3400.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000004,COLD PRESS 5 LTR 4 PCS,4,3400.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000379,MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE,20,3000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0002,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,4,3000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0003,2026-08-01,2026-08-03,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,3500,1190000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260801-0004,2026-08-01,2026-08-03,RM SUPERMARKET PITAMPURA (CUSTA000635),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),6000,17857.14,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0001,2026-08-03,2026-08-05,MAHARANI TRADERS (CUSTA000919),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000,23809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0002,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,3500,1190000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0003,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000028,POMACE OLIVE 1 LTR 16 PCS,4320,1080000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0004,2026-08-03,2026-08-05,AGGARWAL AGENCIES,UNMAPPED_no_channel_field,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,180,19877.40,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0005,2026-08-03,2026-08-05,AGGARWAL AGENCIES,UNMAPPED_no_channel_field,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,1800,198774.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0005,2026-08-03,2026-08-05,AGGARWAL AGENCIES,UNMAPPED_no_channel_field,FG0000194,SOYABEAN OIL 1 LTR POUCH 12 PCS,4200,599999.82,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0006,2026-08-03,2026-08-05,SHUKLA AGENCY (CUSTA001179),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000,23809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0007,2026-08-03,2026-08-05,KASAULI HOSPITALITY SERVICES PRIVATE LIMITED,UNMAPPED_no_channel_field,FG0000004,COLD PRESS 5 LTR 4 PCS,300,300000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0007,2026-08-03,2026-08-05,KASAULI HOSPITALITY SERVICES PRIVATE LIMITED,UNMAPPED_no_channel_field,FG0000128,JIVO GOLD 5 LTR 4 PCS,200,157000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0008,2026-08-03,2026-08-05,S.K. AGENCY (CUSTA001141),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600,14285.71,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0008,2026-08-03,2026-08-05,S.K. AGENCY (CUSTA001141),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400,7142.86,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0008,2026-08-03,2026-08-05,S.K. AGENCY (CUSTA001141),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),600,3809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0009,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000033,COLD PRESS 1 LTR + 1 LTR COMBO 10 SET,3500,1190000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0010,2026-08-03,2026-08-05,BABA ANTHONY TRADERS (CUSTA001182),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),6000,33333.33,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0010,2026-08-03,2026-08-05,BABA ANTHONY TRADERS (CUSTA001182),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),6000,23809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0011,2026-08-03,2026-08-05,BABA ANTHONY TRADERS (CUSTA001182),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),3000,16666.67,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0012,2026-08-03,2026-08-05,G PURE INDIA (CUSTA000357),UNMAPPED_no_channel_field,FG0000422,JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS,10000,1473333.33,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0012,2026-08-03,2026-08-05,G PURE INDIA (CUSTA000357),UNMAPPED_no_channel_field,FG0000299,SOYABEAN OIL 700 GMS POUCH 12 PCS,6600,729142.86,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0012,2026-08-03,2026-08-05,G PURE INDIA (CUSTA000357),UNMAPPED_no_channel_field,FG0000192,SOYABEAN OIL 5 LTR 4 PCS,200,143809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0013,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,7200,1224000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0014,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,7200,1224000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0015,2026-08-03,2026-08-05,JIVO MART PVT LTD (CUSTA000606),UNMAPPED_no_channel_field,FG0000142,COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS,7200,1224000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0016,2026-08-03,2026-08-05,JAGIR PLACE HOTEL & RESTAURENT (CUSTA001158),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),480,1523.81,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0016,2026-08-03,2026-08-05,JAGIR PLACE HOTEL & RESTAURENT (CUSTA001158),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800,20000.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0016,2026-08-03,2026-08-05,JAGIR PLACE HOTEL & RESTAURENT (CUSTA001158),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),360,2428.57,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0017,2026-08-03,2026-08-05,YASHIKA STORES,UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800,19047.84,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0017,2026-08-03,2026-08-05,YASHIKA STORES,UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400,7142.88,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0018,2026-08-03,2026-08-05,BALAJI TRADERS (CUSTA001211),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),24000,95238.10,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0019,2026-08-03,2026-08-05,KAPOOR COLD DRINK (CUSTA001199),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400,7142.86,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0019,2026-08-03,2026-08-05,KAPOOR COLD DRINK (CUSTA001199),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600,14285.71,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0019,2026-08-03,2026-08-05,KAPOOR COLD DRINK (CUSTA001199),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),600,3809.52,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0020,2026-08-03,2026-08-05,CHAND SHEKHAR (CUSTA001215),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),24000,68571.43,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0021,2026-08-03,2026-08-05,OM TRADERS (CUSTA001206),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),3600,14285.71,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0021,2026-08-03,2026-08-05,OM TRADERS (CUSTA001206),UNMAPPED_no_channel_field,FG0000323,PET BOTTLE 1000 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (12 PCS),1200,7619.05,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0022,2026-08-03,2026-08-05,RMPV HYPERMARKET (CUSTA000910),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),7200,21428.57,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0023,2026-08-03,2026-08-05,GROVER TRADING COMPANY (CUSTA001178),UNMAPPED_no_channel_field,FG0000324,PET BOTTLE 500 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP * (24 PCS),4800,19047.62,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0023,2026-08-03,2026-08-05,GROVER TRADING COMPANY (CUSTA001178),UNMAPPED_no_channel_field,FG0000328,PET BOTTLE 250 ML JIVO NATURAL MINERAL SPECIAL EDITION ARSHDEEP  * (24 PCS),2400,7142.86,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000042,EXTRA VIRGIN OLIVE 1 LTR 16 PCS,48,29506.08,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000306,YELLOW MUSTARD OIL 1 LTR 20 PCS,100,25974.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000030,MUSTARD KACHI GHANI 1 LTR 20 PCS,200,29436.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000418,SOYABEAN OIL 1 LTR 20 PCS ROUND BOTTLE,100,12121.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000009,EXTRA LIGHT OLIVE 5 LTR TIN 4 PCS,40,70995.60,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000004,COLD PRESS 5 LTR 4 PCS,40,32034.40,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000011,MUSTARD KACCHI GHANI 5 LTR 4 PCS,40,29437.20,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000143,COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS,20,16450.20,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000192,SOYABEAN OIL 5 LTR 4 PCS,8,4848.48,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000032,COLD PRESS 1 LTR 20 PCS,100,16017.00,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000083,DESI GHEE A2 1 LTR 9 PCS,27,28051.92,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000319,KIRPA DESI GHEE 500 MLS 16 PCS,80,20779.20,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000318,KIRPA DESI GHEE 1 LTR 12 PCS,60,31168.80,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000005,EXTRA LIGHT OLIVE 1 LTR 16 PCS,48,17038.56,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000157,EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS,24,5194.80,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000116,EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS,48,20779.20,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000150,SANO POMACE OLIVE 1 LTR 16 PCS,48,11220.48,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000028,POMACE OLIVE 1 LTR 16 PCS,48,12882.72,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000008,POMACE OLIVE 5 LTR TIN 4 PCS,12,16103.88,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000227,RICE BRAN OIL 1 LTR 16 PCS,48,6233.76,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000149,JIVO GOLD 1 LTR 20 PCS,20,2597.40,FACTORY_APP_orderproc_OMSmirror,N
ORD-20260803-0024,2026-08-03,2026-08-05,ILAHI CO. (BTCPN5063N),UNMAPPED_no_channel_field,FG0000128,JIVO GOLD 5 LTR 4 PCS,12,7792.20,FACTORY_APP_orderproc_OMSmirror,N
