date,warehouse,sap_onhand_l,invoiced_not_dispatched_l,at_gate_l,physical_l,ceiling_l,free_l,pct_full,invoiced_not_dispatched_intercompany_l,physical_incl_intercompany_l,stale_open_bills_l,basis
2026-03-15,OIL-FG-TOTAL (BH-BT+BH-PF),46201,0,0,46201,377000,330799,12.3,0,46201,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-15,GP-FG (overflow / secondary),462282,,0,462282,,,,,462282,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-15,BH-FG (overflow / secondary),21285,,0,21285,,,,,21285,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-15,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-16,BH-PF,46701,0,0,46701,377000,330299,12.4,0,46701,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-16,OIL-FG-TOTAL (BH-BT+BH-PF),46701,0,0,46701,377000,330299,12.4,0,46701,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-16,GP-FG (overflow / secondary),474943,,0,474943,,,,,474943,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-16,BH-FG (overflow / secondary),21351,,0,21351,,,,,21351,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-16,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-17,BH-PF,64735,0,0,64735,377000,312265,17.2,0,64735,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-17,OIL-FG-TOTAL (BH-BT+BH-PF),64735,0,0,64735,377000,312265,17.2,0,64735,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-17,GP-FG (overflow / secondary),424898,,0,424898,,,,,424898,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-17,BH-FG (overflow / secondary),30107,,0,30107,,,,,30107,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-17,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-18,BH-PF,59209,0,0,59209,377000,317791,15.7,0,59209,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-18,OIL-FG-TOTAL (BH-BT+BH-PF),59209,0,0,59209,377000,317791,15.7,0,59209,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-18,GP-FG (overflow / secondary),386637,,0,386637,,,,,386637,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-18,BH-FG (overflow / secondary),30107,,0,30107,,,,,30107,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-18,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-19,BH-PF,38400,0,0,38400,377000,338600,10.2,0,38400,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-19,OIL-FG-TOTAL (BH-BT+BH-PF),38400,0,0,38400,377000,338600,10.2,0,38400,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-19,GP-FG (overflow / secondary),420895,,0,420895,,,,,420895,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-19,BH-FG (overflow / secondary),30129,,0,30129,,,,,30129,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-19,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-20,BH-PF,38858,0,0,38858,377000,338142,10.3,0,38858,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-20,OIL-FG-TOTAL (BH-BT+BH-PF),38858,0,0,38858,377000,338142,10.3,0,38858,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-20,GP-FG (overflow / secondary),414657,,0,414657,,,,,414657,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-20,BH-FG (overflow / secondary),28986,,0,28986,,,,,28986,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-20,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-21,BH-PF,54046,0,0,54046,377000,322954,14.3,0,54046,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-21,OIL-FG-TOTAL (BH-BT+BH-PF),54046,0,0,54046,377000,322954,14.3,0,54046,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-21,GP-FG (overflow / secondary),427530,,0,427530,,,,,427530,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-21,BH-FG (overflow / secondary),28986,,0,28986,,,,,28986,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-21,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-22,BH-PF,54046,0,0,54046,377000,322954,14.3,0,54046,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-22,OIL-FG-TOTAL (BH-BT+BH-PF),54046,0,0,54046,377000,322954,14.3,0,54046,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-22,GP-FG (overflow / secondary),427530,,0,427530,,,,,427530,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-22,BH-FG (overflow / secondary),28986,,0,28986,,,,,28986,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-22,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-23,BH-PF,46202,0,0,46202,377000,330798,12.3,0,46202,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-23,OIL-FG-TOTAL (BH-BT+BH-PF),46202,0,0,46202,377000,330798,12.3,0,46202,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-23,GP-FG (overflow / secondary),412175,,0,412175,,,,,412175,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-23,BH-FG (overflow / secondary),40516,,0,40516,,,,,40516,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-23,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-24,BH-PF,50324,0,0,50324,377000,326676,13.3,0,50324,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-24,OIL-FG-TOTAL (BH-BT+BH-PF),50324,0,0,50324,377000,326676,13.3,0,50324,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-24,GP-FG (overflow / secondary),406563,,0,406563,,,,,406563,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-24,BH-FG (overflow / secondary),31446,,0,31446,,,,,31446,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-24,BH-SC (overflow / secondary),7,,0,7,,,,,7,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-25,BH-PF,31926,0,0,31926,377000,345074,8.5,0,31926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-25,OIL-FG-TOTAL (BH-BT+BH-PF),31926,0,0,31926,377000,345074,8.5,0,31926,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-25,GP-FG (overflow / secondary),430173,,0,430173,,,,,430173,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-25,BH-FG (overflow / secondary),42645,,0,42645,,,,,42645,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-25,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-26,BH-PF,13260,0,0,13260,377000,363740,3.5,0,13260,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-26,OIL-FG-TOTAL (BH-BT+BH-PF),13260,0,0,13260,377000,363740,3.5,0,13260,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-26,GP-FG (overflow / secondary),470721,,0,470721,,,,,470721,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-26,BH-FG (overflow / secondary),42833,,0,42833,,,,,42833,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-26,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-27,BH-PF,12784,0,0,12784,377000,364216,3.4,0,12784,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-27,OIL-FG-TOTAL (BH-BT+BH-PF),12784,0,0,12784,377000,364216,3.4,0,12784,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-27,GP-FG (overflow / secondary),501767,,0,501767,,,,,501767,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-27,BH-FG (overflow / secondary),42833,,0,42833,,,,,42833,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-27,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-28,BH-PF,27592,0,0,27592,377000,349408,7.3,0,27592,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-28,OIL-FG-TOTAL (BH-BT+BH-PF),27592,0,0,27592,377000,349408,7.3,0,27592,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-28,GP-FG (overflow / secondary),486054,,0,486054,,,,,486054,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-28,BH-FG (overflow / secondary),42833,,0,42833,,,,,42833,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-28,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-29,BH-PF,40695,0,0,40695,377000,336305,10.8,0,40695,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-29,OIL-FG-TOTAL (BH-BT+BH-PF),40695,0,0,40695,377000,336305,10.8,0,40695,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-29,GP-FG (overflow / secondary),486054,,0,486054,,,,,486054,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-29,BH-FG (overflow / secondary),42833,,0,42833,,,,,42833,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-29,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-30,BH-PF,22774,0,0,22774,377000,354226,6.0,0,22774,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-30,OIL-FG-TOTAL (BH-BT+BH-PF),22774,0,0,22774,377000,354226,6.0,0,22774,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-30,GP-FG (overflow / secondary),502934,,0,502934,,,,,502934,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-30,BH-FG (overflow / secondary),42912,,0,42912,,,,,42912,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-30,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-31,BH-PF,53277,0,0,53277,377000,323723,14.1,0,53277,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-31,OIL-FG-TOTAL (BH-BT+BH-PF),53277,0,0,53277,377000,323723,14.1,0,53277,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-03-31,GP-FG (overflow / secondary),289209,,0,289209,,,,,289209,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-31,BH-FG (overflow / secondary),55094,,0,55094,,,,,55094,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-03-31,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-01,BH-PF,50770,0,0,50770,377000,326230,13.5,0,50770,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-01,OIL-FG-TOTAL (BH-BT+BH-PF),50770,0,0,50770,377000,326230,13.5,0,50770,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-01,GP-FG (overflow / secondary),289124,,0,289124,,,,,289124,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-01,BH-FG (overflow / secondary),57580,,0,57580,,,,,57580,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-01,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-02,BH-PF,43147,0,0,43147,377000,333853,11.4,0,43147,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-02,OIL-FG-TOTAL (BH-BT+BH-PF),43147,0,0,43147,377000,333853,11.4,0,43147,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-02,GP-FG (overflow / secondary),314512,,0,314512,,,,,314512,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-02,BH-FG (overflow / secondary),57890,,0,57890,,,,,57890,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-02,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-03,BH-PF,30574,0,0,30574,377000,346426,8.1,0,30574,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-03,OIL-FG-TOTAL (BH-BT+BH-PF),30574,0,0,30574,377000,346426,8.1,0,30574,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-03,GP-FG (overflow / secondary),361079,,0,361079,,,,,361079,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-03,BH-FG (overflow / secondary),75459,,0,75459,,,,,75459,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-03,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-04,BH-PF,21812,0,0,21812,377000,355188,5.8,0,21812,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-04,OIL-FG-TOTAL (BH-BT+BH-PF),21812,0,0,21812,377000,355188,5.8,0,21812,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-04,GP-FG (overflow / secondary),415602,,0,415602,,,,,415602,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-04,BH-FG (overflow / secondary),70459,,0,70459,,,,,70459,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-04,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-05,BH-PF,20420,0,0,20420,377000,356580,5.4,0,20420,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-05,OIL-FG-TOTAL (BH-BT+BH-PF),20420,0,0,20420,377000,356580,5.4,0,20420,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-05,GP-FG (overflow / secondary),415602,,0,415602,,,,,415602,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-05,BH-FG (overflow / secondary),71851,,0,71851,,,,,71851,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-05,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-06,BH-PF,21668,0,0,21668,377000,355332,5.7,0,21668,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-06,OIL-FG-TOTAL (BH-BT+BH-PF),21668,0,0,21668,377000,355332,5.7,0,21668,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-06,GP-FG (overflow / secondary),421822,,0,421822,,,,,421822,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-06,BH-FG (overflow / secondary),71851,,0,71851,,,,,71851,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-06,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-07,BH-PF,12236,0,0,12236,377000,364764,3.2,0,12236,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-07,OIL-FG-TOTAL (BH-BT+BH-PF),12236,0,0,12236,377000,364764,3.2,0,12236,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-07,GP-FG (overflow / secondary),433163,,0,433163,,,,,433163,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-07,BH-FG (overflow / secondary),72932,,0,72932,,,,,72932,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-07,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-08,BH-PF,39181,0,0,39181,377000,337819,10.4,0,39181,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-08,OIL-FG-TOTAL (BH-BT+BH-PF),39181,0,0,39181,377000,337819,10.4,0,39181,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-08,GP-FG (overflow / secondary),455227,,0,455227,,,,,455227,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-08,BH-FG (overflow / secondary),61877,,0,61877,,,,,61877,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-08,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-09,BH-PF,21393,0,0,21393,377000,355607,5.7,0,21393,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-09,OIL-FG-TOTAL (BH-BT+BH-PF),21393,0,0,21393,377000,355607,5.7,0,21393,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-09,GP-FG (overflow / secondary),461256,,0,461256,,,,,461256,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-09,BH-FG (overflow / secondary),62312,,0,62312,,,,,62312,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-09,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-10,BH-PF,20928,0,0,20928,377000,356072,5.6,0,20928,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-10,OIL-FG-TOTAL (BH-BT+BH-PF),20928,0,0,20928,377000,356072,5.6,0,20928,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-10,GP-FG (overflow / secondary),471349,,0,471349,,,,,471349,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-10,BH-FG (overflow / secondary),62312,,0,62312,,,,,62312,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-10,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-11,BH-PF,25661,0,0,25661,377000,351339,6.8,0,25661,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-11,OIL-FG-TOTAL (BH-BT+BH-PF),25661,0,0,25661,377000,351339,6.8,0,25661,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-11,GP-FG (overflow / secondary),489843,,0,489843,,,,,489843,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-11,BH-FG (overflow / secondary),60785,,0,60785,,,,,60785,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-11,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-12,BH-PF,22161,0,0,22161,377000,354839,5.9,0,22161,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-12,OIL-FG-TOTAL (BH-BT+BH-PF),22161,0,0,22161,377000,354839,5.9,0,22161,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-12,GP-FG (overflow / secondary),503043,,0,503043,,,,,503043,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-12,BH-FG (overflow / secondary),60785,,0,60785,,,,,60785,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-12,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-13,BH-PF,34860,0,0,34860,377000,342140,9.2,0,34860,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-13,OIL-FG-TOTAL (BH-BT+BH-PF),34860,0,0,34860,377000,342140,9.2,0,34860,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-13,GP-FG (overflow / secondary),540629,,0,540629,,,,,540629,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-13,BH-FG (overflow / secondary),60785,,0,60785,,,,,60785,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-13,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-14,BH-PF,5586,0,0,5586,377000,371414,1.5,0,5586,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-14,OIL-FG-TOTAL (BH-BT+BH-PF),5586,0,0,5586,377000,371414,1.5,0,5586,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-14,GP-FG (overflow / secondary),595482,,0,595482,,,,,595482,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-14,BH-FG (overflow / secondary),60785,,0,60785,,,,,60785,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-14,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-15,BH-PF,25347,0,0,25347,377000,351653,6.7,0,25347,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-15,OIL-FG-TOTAL (BH-BT+BH-PF),25347,0,0,25347,377000,351653,6.7,0,25347,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-15,GP-FG (overflow / secondary),596766,,0,596766,,,,,596766,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-15,BH-FG (overflow / secondary),51521,,0,51521,,,,,51521,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-15,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-16,BH-PF,65988,0,0,65988,377000,311012,17.5,0,65988,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-16,OIL-FG-TOTAL (BH-BT+BH-PF),65988,0,0,65988,377000,311012,17.5,0,65988,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-16,GP-FG (overflow / secondary),612225,,0,612225,,,,,612225,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-16,BH-FG (overflow / secondary),33905,,0,33905,,,,,33905,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-16,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-17,BH-PF,58412,0,0,58412,377000,318588,15.5,0,58412,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-17,OIL-FG-TOTAL (BH-BT+BH-PF),58412,0,0,58412,377000,318588,15.5,0,58412,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-17,GP-FG (overflow / secondary),647499,,0,647499,,,,,647499,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-17,BH-FG (overflow / secondary),33865,,0,33865,,,,,33865,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-17,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-18,BH-PF,138274,0,0,138274,377000,238726,36.7,0,138274,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-18,OIL-FG-TOTAL (BH-BT+BH-PF),138274,0,0,138274,377000,238726,36.7,0,138274,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-18,GP-FG (overflow / secondary),647499,,0,647499,,,,,647499,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-18,BH-FG (overflow / secondary),33865,,0,33865,,,,,33865,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-18,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-19,BH-PF,138274,0,0,138274,377000,238726,36.7,0,138274,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-19,OIL-FG-TOTAL (BH-BT+BH-PF),138274,0,0,138274,377000,238726,36.7,0,138274,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-19,GP-FG (overflow / secondary),647499,,0,647499,,,,,647499,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-19,BH-FG (overflow / secondary),33865,,0,33865,,,,,33865,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-19,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-20,BH-PF,64511,0,0,64511,377000,312489,17.1,0,64511,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-20,OIL-FG-TOTAL (BH-BT+BH-PF),64511,0,0,64511,377000,312489,17.1,0,64511,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-20,GP-FG (overflow / secondary),641695,,0,641695,,,,,641695,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-20,BH-FG (overflow / secondary),33865,,0,33865,,,,,33865,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-20,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-21,BH-PF,45111,0,0,45111,377000,331889,12.0,0,45111,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-21,OIL-FG-TOTAL (BH-BT+BH-PF),45111,0,0,45111,377000,331889,12.0,0,45111,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2026-04-21,GP-FG (overflow / secondary),646903,,0,646903,,,,,646903,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-21,BH-FG (overflow / secondary),33865,,0,33865,,,,,33865,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-21,BH-SC (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2026-04-22,BH-PF,37989,0,0,37989,377000,339011,10.1,0,37989,0,SAP OnHand ONLY — no physical dispatch record exists this far back
