code,name,kind,open_qty_aug01,uom,vendor,ordered_on,due_on,at_gate_qty,lead_median_d,lead_p90_d,orders_sampled,typical_order_qty,row_type,credibility,po_num,po_age_days_at_aug01,lead_median_full_d,lead_source,min_order_qty_seen,canonical_code,warehouse,note
PM0000055,PET BOTTLE 1 LTR 52 GMS,BOTTLE,4884.0,PCS,ECHO PLAST INDIA,2024-10-09,2024-10-09,0,3,3,1,10000.0,OPEN_PO,STALE_DEAD,1024226540,661,3,ITEM,5000.0,PM0000055,BH-FG,
PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,TIN,4858.0,PCS,NATIONAL TIN INDUSTRIES,2025-02-19,2025-02-19,0,31,67,5,10000.0,OPEN_PO,STALE_DEAD,225226602,528,44,ITEM,171.0,PM0000077,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,4820.0,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2026-06-24,2026-06-24,0,3,11,21,10000.0,OPEN_PO,LIVE,220626141,38,22,ITEM,2834.0,PM0000013,BH-PM,
CG0000033,HARDWARE ITEMS - WIP-TERRACE-TIN SHED(STORAGE),CONSUMABLE,4800.0,PCS,BISMILAH WELDERS,2025-01-20,2025-01-30,0,6,21,0,,OPEN_PO,STALE_DEAD,125226607,558,,CLASS_FALLBACK,,CG0000033,BH-FA,
PM0000195,PET BOTTLE 1 LTR 52 GMS GREEN,BOTTLE,4800.0,PCS,BR AGROTECH LTD,2026-02-01,2026-02-01,0,4.0,9,10,15174.0,OPEN_PO,STALE_DEAD,226226500,181,4.0,ITEM,2772.0,PM0000195,BH-PM,
PM0000084,PET BOTTLE 5 LTR,BOTTLE,4780.0,PCS,TPAC PACKAGING INDIA PVT LTD II,2025-06-11,2025-06-11,0,4,27,0,,OPEN_PO,STALE_DEAD,625226534,416,,CLASS_FALLBACK,,PM0000084,BH-PM,
RM0000007,RICE BRAN REFINED OIL,OIL,4769.23,LTR,AWL AGRI BUSINESS LIMITED,2026-05-13,2026-05-13,0,8.0,28,12,43329.6,OPEN_PO,LIVE,220526052,80,8.0,ITEM,11803.28,RM0000007,BH-GJ,
PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,CARTON,4750.0,PCS,SSY CONTAINERS PVT LTD,2025-07-01,2025-07-01,0,3.0,67,18,8279.0,OPEN_PO,STALE_DEAD,725226517,396,10.5,ITEM,707.0,PM0000006,BH-PM,
PM0000469,CAPS 5 LTR BROWN,CAP,4665.0,PCS,ECHO PLAST INDIA,2026-03-19,2026-03-19,0,5.5,24,28,10000.0,OPEN_PO,STALE_DEAD,326226558,135,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000469,CAPS 5 LTR BROWN,CAP,4660.0,PCS,RAJ TECHNOPACK PVT LTD,2026-04-01,2026-04-01,0,5.5,24,28,10000.0,OPEN_PO,STALE_DEAD,220426030,122,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,TIN,4653.0,PCS,NATIONAL TIN INDUSTRIES,2025-04-07,2025-04-07,0,31,67,5,10000.0,OPEN_PO,STALE_DEAD,425226531,481,44,ITEM,171.0,PM0000077,BH-PM,
PM0000469,CAPS 5 LTR BROWN,CAP,4641.0,PCS,ECHO PLAST INDIA,2025-09-14,2025-09-14,0,5.5,24,28,10000.0,OPEN_PO,STALE_DEAD,925226554,321,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,4640.0,PCS,APU CORRUMATE PACKAGING PRIVATE LIMITED,2024-11-11,2024-11-11,0,3,11,21,10000.0,OPEN_PO,STALE_DEAD,1124226535,628,22,ITEM,2834.0,PM0000013,BH-FG,
PM0000468,CAPS 5 LTR GREEN,CAP,4632.0,PCS,RAJ TECHNOPACK PVT LTD,2025-07-08,2025-07-08,0,4.5,12,38,15000.0,OPEN_PO,STALE_DEAD,725226530,389,29.5,ITEM,312.0,PM0000468,BH-PM,
RM0000003,MUSTARD LOOSE OIL,OIL,4593.4,LTR,VAISHNODEVI OIL SEEDS  PROCESSING INDUSTRIES,2025-08-13,2025-08-13,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,825226553,353,13,ITEM,4390.11,RM0000003,BH-GJ,
CG0000049,TIN SHED-NEW LAND WIP,CONSUMABLE,4500.0,NULL,GREEN METAL INFRA,2026-01-13,2026-01-30,0,7,26,83,16.0,OPEN_PO,STALE_DEAD,126226559,200,7,ITEM,0.69,CG0000049,BH-FA,
PM0000825,CARTON 1 LTR 20 PCS NEW,CARTON,4496.0,PCS,SSY CONTAINERS PVT LTD,2026-07-27,2026-07-27,0,2,5,11,5000.0,OPEN_PO,LIVE,220726124,5,5,ITEM,283.0,PM0000825,BH-PM,
PM0000470,CAPS 5 LTR ORANGE,CAP,4468.0,PCS,ECHO PLAST INDIA,2024-10-11,2024-10-11,0,8.0,22,20,10000.0,OPEN_PO,STALE_DEAD,1024226559,659,20.5,ITEM,3045.0,PM0000470,BH-PM,
PM0000076,TIN 15 LTR,TIN,4460.0,PCS,NATIONAL TIN INDUSTRIES,2024-11-18,2024-11-18,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,1124226602,621,35,ITEM,6000.0,PM0000076,BH-FG,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,4439.56,LTR,VAISHNODEVI OIL SEEDS  PROCESSING INDUSTRIES,2025-06-23,2025-06-23,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,625226596,404,13,ITEM,4390.11,RM0000003,BH-GJ,
PM0000186,HDPE BOTTLE 5 LTR OLIVE GREEN,BOTTLE,4400.0,PCS,RAJ TECHNOPACK PVT LTD,2025-10-10,2025-10-10,0,19,36,5,10000.0,OPEN_PO,STALE_DEAD,1025226525,295,20,ITEM,2540.0,PM0000186,BH-PM,
PM0000411,CARTON 1 LTR 20 PCS PET 26GM,CARTON,4390.0,PCS,SSY CONTAINERS PVT LTD,2026-02-10,2026-02-10,0,4,13,13,8000.0,OPEN_PO,STALE_DEAD,226226543,172,31,ITEM,3000.0,PM0000411,BH-PM,
PM0000228,HDPE BOTTLE 4 LTR,BOTTLE,4368.0,PCS,RAJ TECHNOPACK PVT LTD,2025-08-06,2025-08-06,0,2,8,15,8000.0,OPEN_PO,STALE_DEAD,825226520,360,8,ITEM,312.0,PM0000228,BH-PM,
PM0000012,CARTON 5 LTR 3 PCS,CARTON,4368.0,PCS,SSY CONTAINERS PVT LTD,2026-04-04,2026-04-04,0,2,4,5,3106.0,OPEN_PO,STALE_DEAD,220426011,119,2,ITEM,1280.0,PM0000012,BH-PM,
PM0000076,TIN 15 LTR,TIN,4327.0,PCS,NATIONAL TIN INDUSTRIES,2026-07-10,2026-07-10,0,6,29,17,9500.0,OPEN_PO,LIVE,220726042,22,35,ITEM,6000.0,PM0000076,BH-PM,
PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,TIN,4271.0,PCS,NATIONAL TIN INDUSTRIES,2025-07-22,2025-07-22,0,31,67,5,10000.0,OPEN_PO,STALE_DEAD,725226653,375,44,ITEM,171.0,PM0000077,BH-PM,
PM0000357,HDPE BOTTLE 5 LTR DARK GREEN,BOTTLE,4260.0,PCS,RAJ TECHNOPACK PVT LTD,2025-08-06,2025-08-06,0,43,43,1,10000.0,OPEN_PO,STALE_DEAD,825226520,360,45,ITEM,6000.0,PM0000357,BH-PM,
PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,TIN,4206.0,PCS,NATIONAL TIN INDUSTRIES,2025-12-10,2025-12-10,0,31,67,5,10000.0,OPEN_PO,STALE_DEAD,1225226544,234,44,ITEM,171.0,PM0000077,BH-PM,
PM0000005,CARTON 1 LTR 12 POUCHES,CARTON,4200.0,PCS,SSY CONTAINERS PVT LTD,2026-03-20,2026-03-20,0,5,21,15,12000.0,OPEN_PO,STALE_DEAD,326226565,134,26,ITEM,960.0,PM0000005,BH-PM,
PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,CARTON,4200.0,PCS,SSY CONTAINERS PVT LTD,2026-03-26,2026-03-26,0,3.0,5,6,5000.0,OPEN_PO,STALE_DEAD,326226595,128,4.5,ITEM,3000.0,PM0000632,BH-PM,
PM0000077,TIN 5 LTR EXTRA LIGHT OLIVE PRINTED,TIN,4177.0,PCS,NATIONAL TIN INDUSTRIES,2024-10-01,2024-10-01,0,31,67,5,10000.0,OPEN_PO,STALE_DEAD,1024226513,669,44,ITEM,171.0,PM0000077,BH-FG,
PM0000358,HDPE BOTTLE 5 LTR GOLD,BOTTLE,4165.0,PCS,ECHO PLAST INDIA,2024-12-02,2024-12-02,0,10,38,11,6757.5,OPEN_PO,STALE_DEAD,1224226504,607,13,ITEM,85.0,PM0000358,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,4150.0,PCS,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),2026-05-09,2026-05-09,0,3,11,21,10000.0,OPEN_PO,LIVE,220526034,84,22,ITEM,2834.0,PM0000013,BH-PM,
PM0000005,CARTON 1 LTR 12 POUCHES,CARTON,4130.0,PCS,SSY CONTAINERS PVT LTD,2025-04-02,2025-04-02,0,5,21,15,12000.0,OPEN_PO,STALE_DEAD,425226508,486,26,ITEM,960.0,PM0000005,BH-PM,
PM0000805,GIFT PACK GLASS JAR 180 GMS,JAR,4100.0,KGS,METALOGICS INDIA VEND,2025-10-06,2025-10-15,0,16,16,1,4100.0,OPEN_PO,STALE_DEAD,1025226506,299,16,ITEM,4100.0,PM0000805,BH-PM,
PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,CARTON,4072.0,PCS,SSY CONTAINERS PVT LTD,2025-09-27,2025-09-27,0,3.0,5,6,5000.0,OPEN_PO,STALE_DEAD,925226631,308,4.5,ITEM,3000.0,PM0000632,BH-PM,
RM0000003,MUSTARD LOOSE OIL,OIL,4065.93,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2026-04-21,2026-04-21,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,220426087,102,13,ITEM,4390.11,RM0000003,BH-GJ,
PM0000468,CAPS 5 LTR GREEN,CAP,4002.0,PCS,ECHO PLAST INDIA,2025-08-01,2025-08-01,0,4.5,12,38,15000.0,OPEN_PO,STALE_DEAD,825226524,365,29.5,ITEM,312.0,PM0000468,BH-PM,
PM0000281,LABEL 1 LTR A2 DESI GHEE ORGANIC,LABEL,4000.0,PCS,PINNACLE TRAXIM PVT LTD,2024-12-27,2024-12-27,0,1,1,1,300.0,OPEN_PO,STALE_DEAD,1224226642,582,1,ITEM,300.0,PM0000281,BH-PM,
PM0000280,LABEL 500 MLS A2 DESI GHEE ORGANIC,LABEL,4000.0,PCS,PINNACLE TRAXIM PVT LTD,2024-12-27,2024-12-27,0,8.0,19,0,,OPEN_PO,STALE_DEAD,1224226642,582,,CLASS_FALLBACK,,PM0000280,BH-PM,
PM0000071,SHRINKS 1 LTR 235X310,SHRINK,4000.0,PCS,MULTILAYER INDUSTRIES,2025-01-01,2025-01-01,0,4,8,9,20000.0,OPEN_PO,STALE_DEAD,125226501,577,4,ITEM,2000.0,PM0000071,BH-PM,
PM0000397,LABEL 1 LTR GOLD FRONT,LABEL,4000.0,PCS,THE LABEL STOREAFOPC8295E,2025-01-24,2025-01-24,0,11.5,19,4,42500.0,OPEN_PO,STALE_DEAD,125226617,554,11.5,ITEM,11900.0,PM0000397,BH-PM,
CG0000037,3 FILE FOLDER LEAFLET (WG),CONSUMABLE,4000.0,PCS,ATLAS PRINTING PRESS,2025-03-12,2025-03-12,0,6,21,0,,OPEN_PO,STALE_DEAD,325226743,507,,CLASS_FALLBACK,,CG0000037,DL-FA,
PM0000062,CAPS 5 LTR,CAP,4000.0,PCS,RAJ TECHNOPACK PVT LTD,2025-04-13,2025-04-13,0,12,19,9,2570.0,OPEN_PO,STALE_DEAD,425226577,475,12,ITEM,860.0,PM0000062,BH-PM,
PM0000694,PET BOTTLE 1 LTR VEDAKA,BOTTLE,4000.0,PCS,SREVEE EDIBLE OILS PRIVATE LIMITED,2025-11-08,2025-11-08,0,23.0,36,2,10000.0,OPEN_PO,STALE_DEAD,1125226526,266,23.0,ITEM,4000.0,PM0000694,BH-PM,
PM0000696,CAPS 1 & 2 LTR  VEDAKA,CAP,4000.0,PCS,SREVEE EDIBLE OILS PRIVATE LIMITED,2025-11-08,2025-11-08,0,23.0,36,2,10000.0,OPEN_PO,STALE_DEAD,1125226526,266,23.0,ITEM,4000.0,PM0000696,BH-PM,
PM0000085,CAPS 1 OR 2 LTR WHITE AND YELLOW WITH LOGO,CAP,4000.0,PCS,BABAJI UDYOG PVT. LTD.,2026-05-08,2026-05-08,0,6.0,23,14,137500.0,OPEN_PO,LIVE,220526029,85,15.5,ITEM,2000.0,PM0000085,BH-PM,
PM0000049,LABEL 5 LTR PAKKI GHANI BACK,LABEL,4000.0,PCS,ROYAL PRIME LABELS,2026-06-23,2026-06-23,0,16,16,1,4500.0,OPEN_PO,LIVE,220626130,39,16,ITEM,4000.0,PM0000049,BH-PM,
PM0000050,LABEL 5 LTR PAKKI GHANI FRONT,LABEL,4000.0,PCS,ROYAL PRIME LABELS,2026-06-23,2026-06-23,0,16,16,1,4500.0,OPEN_PO,LIVE,220626130,39,16,ITEM,4000.0,PM0000050,BH-PM,
PM0000229,CARTON 4 LTR 5 PCS,CARTON,3977.0,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,2025-12-16,2025-12-16,0,2,9,7,3470.0,OPEN_PO,STALE_DEAD,1225226561,228,9,ITEM,2000.0,PM0000229,BH-PM,
PM0000186,HDPE BOTTLE 5 LTR OLIVE GREEN,BOTTLE,3920.0,PCS,RAJ TECHNOPACK PVT LTD,2025-08-06,2025-08-06,0,19,36,5,10000.0,OPEN_PO,STALE_DEAD,825226520,360,20,ITEM,2540.0,PM0000186,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,3920.0,PCS,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),2026-01-22,2026-01-22,0,3,11,21,10000.0,OPEN_PO,STALE_DEAD,126226638,191,22,ITEM,2834.0,PM0000013,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,3917.0,PCS,SSY CONTAINERS PVT LTD,2026-06-03,2026-06-03,0,3,11,21,10000.0,OPEN_PO,LIVE,220626014,59,22,ITEM,2834.0,PM0000013,BH-PM,
PM0000186,HDPE BOTTLE 5 LTR OLIVE GREEN,BOTTLE,3880.0,PCS,RAJ TECHNOPACK PVT LTD,2025-12-05,2025-12-05,0,19,36,5,10000.0,OPEN_PO,STALE_DEAD,1225226517,239,20,ITEM,2540.0,PM0000186,BH-PM,
PM0000082,CARTON 5 LTR OLIVE 4 PCS,CARTON,3878.0,PCS,SSY CONTAINERS PVT LTD,2025-09-27,2025-09-27,0,3.0,37,10,6700.0,OPEN_PO,STALE_DEAD,925226631,308,54.0,ITEM,940.0,PM0000082,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,3846.15,LTR,AWL AGRI BUSINESS LIMITED,2026-03-07,2026-03-07,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,326226521,147,13,ITEM,656.04,RM0000025,BH-GJ,
PM0000076,TIN 15 LTR,TIN,3760.0,PCS,HARYANA GENERAL INDUSTRIES,2026-06-05,2026-06-05,0,6,29,17,9500.0,OPEN_PO,LIVE,220626031,57,35,ITEM,6000.0,PM0000076,BH-PM,
PM0000395,TIN 5 LTR POMACE OLIVE SANO,TIN,3754.0,PCS,NATIONAL TIN INDUSTRIES,2026-05-09,2026-05-09,0,12,31,9,15000.0,OPEN_PO,LIVE,220526032,84,70,ITEM,3716.0,PM0000395,BH-PM,
PM0000104,PET JAR DESI GHEE 500 MLS 29 GRM,JAR,3730.0,PCS,ECHO PLAST INDIA,2025-09-02,2025-09-02,0,36,36,1,7500.0,OPEN_PO,STALE_DEAD,925226518,333,36,ITEM,5000.0,PM0000104,BH-PM,
PM0000411,CARTON 1 LTR 20 PCS PET 26GM,CARTON,3626.0,PCS,SSY CONTAINERS PVT LTD,2026-05-14,2026-05-14,0,4,13,13,8000.0,OPEN_PO,LIVE,220526057,79,31,ITEM,3000.0,PM0000411,BH-PM,
PM0000468,CAPS 5 LTR GREEN,CAP,3604.0,PCS,ECHO PLAST INDIA,2024-11-19,2024-11-19,0,4.5,12,38,15000.0,OPEN_PO,STALE_DEAD,1124226615,620,29.5,ITEM,312.0,PM0000468,BH-FG,
PM0000015,LABEL 1 LTR COLD PRESS FRONT,LABEL,3600.0,PCS,PINNACLE TRAXIM PVT LTD,2024-10-09,2024-10-09,0,10.5,17,8,127500.0,OPEN_PO,STALE_DEAD,1024226552,661,10.5,ITEM,100000.0,PM0000015,BH-PM,
PM0000003,CARTON 1 LTR POMACE 16 PCS,CARTON,3591.0,PCS,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),2025-07-07,2025-07-07,0,5.5,16,22,8000.0,OPEN_PO,STALE_DEAD,725226524,390,21.0,ITEM,409.0,PM0000003,BH-PM,
PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,CARTON,3574.0,PCS,SSY CONTAINERS PVT LTD,2026-07-27,2026-07-27,0,3.0,5,6,5000.0,OPEN_PO,LIVE,220726129,5,4.5,ITEM,3000.0,PM0000632,BH-PM,
PM0000632,CARTON 5 LTR TIN OLIVE 4 PCS SANO,CARTON,3545.0,PCS,SSY CONTAINERS PVT LTD,2026-06-22,2026-06-22,0,3.0,5,6,5000.0,OPEN_PO,LIVE,220626125,40,4.5,ITEM,3000.0,PM0000632,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,3530.77,LTR,AWL AGRI BUSINESS LIMITED,2026-05-27,2026-05-27,0,13,22,137,45505.4,OPEN_PO,LIVE,220526133,66,13,ITEM,656.04,RM0000025,BH-GJ,
PM0000395,TIN 5 LTR POMACE OLIVE SANO,TIN,3504.0,PCS,NATIONAL TIN INDUSTRIES,2026-05-02,2026-05-02,0,12,31,9,15000.0,OPEN_PO,STALE_DEAD,220526005,91,70,ITEM,3716.0,PM0000395,BH-PM,
PM0000017,LABEL 1 LTR EXTRA LIGHT BACK,LABEL,3500.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2025-10-07,2025-10-07,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,1025226512,298,9.5,ITEM,50000.0,PM0000017,BH-PM,
PM0000018,LABEL 1 LTR EXTRA LIGHT FRONT,LABEL,3500.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2025-10-07,2025-10-07,0,9.5,20,10,57500.0,OPEN_PO,STALE_DEAD,1025226512,298,9.5,ITEM,50000.0,PM0000018,BH-PM,
PM0000848,LABEL 1 LTR POMACE OIL BACK ILAHI,LABEL,3500.0,PCS,ROYAL PRIME LABELS,2026-02-03,2026-02-03,0,14,16,3,2250.0,OPEN_PO,STALE_DEAD,226226514,179,14,ITEM,2000.0,PM0000848,BH-PM,
PM0000847,LABEL 1 LTR POMACE OIL FRONT ILAHI,LABEL,3500.0,PCS,ROYAL PRIME LABELS,2026-02-03,2026-02-03,0,14,16,3,2250.0,OPEN_PO,STALE_DEAD,226226514,179,14,ITEM,2000.0,PM0000847,BH-PM,
PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,CARTON,3417.0,PCS,SSY CONTAINERS PVT LTD,2026-04-28,2026-04-28,0,3.0,67,18,8279.0,OPEN_PO,STALE_DEAD,220426133,95,10.5,ITEM,707.0,PM0000006,BH-PM,
PM0000074,TAPE CELLO,TAPE,3400.0,MTR,HANU INDUSTRIES PRIVATE LIMITED,2024-10-29,2024-10-29,0,4,5,7,94500.0,OPEN_PO,STALE_DEAD,1024226674,641,4,ITEM,19200.0,PM0000074,BH-PM,
PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,BOTTLE,3341.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-01-03,2025-01-03,0,3,27,19,100000.0,OPEN_PO,STALE_DEAD,125226508,575,37,ITEM,5012.0,PM0000121,BH-PM,
PM0000053,HDPE BOTTLE 5 LTR,BOTTLE,3300.0,PCS,S M PLAST & CHEMICALS VEND,2025-06-14,2025-06-14,0,2.0,9,30,30000.0,OPEN_PO,STALE_DEAD,625226537,413,23.5,ITEM,1050.0,PM0000053,BH-PM,
PM0000641,LABEL  1000 MLS EXTRA VIRGIN BACK VICTORY NEW,LABEL,3300.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-09-12,2025-09-12,0,4,4,1,3900.0,OPEN_PO,STALE_DEAD,925226540,323,4,ITEM,3300.0,PM0000641,BH-PM,
PM0000640,LABEL 1000 MLS EXTRA VIRGIN FRONT VICTORY NEW,LABEL,3300.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-09-12,2025-09-12,0,4,4,1,3900.0,OPEN_PO,STALE_DEAD,925226540,323,4,ITEM,3300.0,PM0000640,BH-PM,
PM0000644,LABEL 1000 MLS EXTRA VIRGIN FRONT RC NEW,LABEL,3300.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-09-12,2025-09-12,0,4,4,1,3900.0,OPEN_PO,STALE_DEAD,925226540,323,4,ITEM,3300.0,PM0000644,BH-PM,
PM0000645,LABEL 1000 MLS EXTRA VIRGIN BACK RC NEW,LABEL,3300.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-09-12,2025-09-12,0,4,4,1,3900.0,OPEN_PO,STALE_DEAD,925226540,323,4,ITEM,3300.0,PM0000645,BH-PM,
SF0000006,CHAI 250 GMS 40 PCS,SEMI_FINISHED,3200.0,PCS,PACKGEN INTERNATIONAL PVT LTD,2026-03-20,2026-03-20,0,14,32,3,18020.0,OPEN_PO,STALE_DEAD,326226641,134,14,ITEM,3200.0,SF0000006,BH-PM,
SF0000006,CHAI 250 GMS 40 PCS,SEMI_FINISHED,3200.0,PCS,EASTERN ENTERPRISE (ASSAM),2026-04-01,2026-04-01,0,14,32,3,18020.0,OPEN_PO,STALE_DEAD,220426084,122,14,ITEM,3200.0,SF0000006,BH-PM,
PM0000470,CAPS 5 LTR ORANGE,CAP,3196.0,PCS,ECHO PLAST INDIA,2025-02-15,2025-02-15,0,8.0,22,20,10000.0,OPEN_PO,STALE_DEAD,225226566,532,20.5,ITEM,3045.0,PM0000470,BH-PM,
PM0000469,CAPS 5 LTR BROWN,CAP,3172.0,PCS,ECHO PLAST INDIA,2024-10-01,2024-10-01,0,5.5,24,28,10000.0,OPEN_PO,STALE_DEAD,1024226515,669,23.5,ITEM,1085.0,PM0000469,BH-PM,
PM0000254,CARTON 2 LTR 10 PCS HANDLE BOTTLE,CARTON,3166.0,PCS,SSY CONTAINERS PVT LTD,2025-06-20,2025-06-20,0,4,100,3,5000.0,OPEN_PO,STALE_DEAD,625226561,407,4,ITEM,3200.0,PM0000254,BH-FG,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,3164.83,LTR,VAISHNODEVI OIL SEEDS  PROCESSING INDUSTRIES,2025-05-05,2025-05-05,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,525226515,453,13,ITEM,4390.11,RM0000003,BH-GJ,
PM0000583,LABEL 1 LTR DESI GHEE STEEL JAR,LABEL,3100.0,PCS,PINNACLE ENGINEERING,2024-10-01,2024-10-01,0,8.0,19,0,,OPEN_PO,STALE_DEAD,1024226519,669,,CLASS_FALLBACK,,PM0000583,BH-PM,
PM0000470,CAPS 5 LTR ORANGE,CAP,3100.0,PCS,RAJ TECHNOPACK PVT LTD,2026-05-07,2026-05-07,0,8.0,22,20,10000.0,OPEN_PO,LIVE,220526022,86,20.5,ITEM,3045.0,PM0000470,BH-PM,
PM0000058,PET BOTTLE 200 MLS OLIVE OIL,BOTTLE,3085.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2026-03-23,2026-03-23,0,4,15,3,100000.0,OPEN_PO,STALE_DEAD,326226592,131,15,ITEM,30000.0,PM0000058,BH-PM,
CG0000033,HARDWARE ITEMS - WIP-TERRACE-TIN SHED(STORAGE),CONSUMABLE,3075.0,PCS,GREEN METAL INFRA,2024-12-31,2025-01-14,0,6,21,0,,OPEN_PO,STALE_DEAD,1224226714,578,,CLASS_FALLBACK,,CG0000033,BH-FA,
PM0000470,CAPS 5 LTR ORANGE,CAP,3045.0,PCS,ECHO PLAST INDIA,2025-08-11,2025-08-11,0,8.0,22,20,10000.0,OPEN_PO,STALE_DEAD,825226557,355,20.5,ITEM,3045.0,PM0000470,BH-PM,
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION,CONSUMABLE,3000.0,PCS,S.R. ENTERPRISES,2024-12-26,2025-01-10,0,5,30,23,7.0,OPEN_PO,STALE_DEAD,1224226625,583,5,ITEM,1.0,CG0000026,BH-FA,
PM0000392,LABEL 100 MLS MUSTARD BACK,LABEL,3000.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-06-16,2025-06-16,0,14,14,1,10000.0,OPEN_PO,STALE_DEAD,625226545,411,14,ITEM,10000.0,PM0000392,BH-PM,
PM0000393,LABEL 100 MLS MUSTARD FRONT,LABEL,3000.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-06-16,2025-06-16,0,14,14,1,10000.0,OPEN_PO,STALE_DEAD,625226545,411,14,ITEM,10000.0,PM0000393,BH-PM,
PM0000466,LABEL 13 KGS REFINED SOYBEAN OIL,LABEL,3000.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-01-07,2026-01-07,0,9,15,7,17500.0,OPEN_PO,STALE_DEAD,126226517,206,15,ITEM,3000.0,PM0000466,BH-PM,
FG0000316,SOYABEAN OIL 13 KGS (B),FINISHED,3000.0,PCS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2026-01-13,2026-01-13,0,1.0,10,10,1750.0,OPEN_PO,STALE_DEAD,126226560,200,1.0,ITEM,236.0,FG0000316,BH-VA,
PM0000079,CAPS 1 & 2 LTR FULL GREEN WITH LOGO,CAP,3000.0,PCS,BABAJI UDYOG PVT. LTD.,2026-03-26,2026-03-26,0,9.5,25,12,150000.0,OPEN_PO,STALE_DEAD,326226602,128,21.0,ITEM,53000.0,PM0000079,BH-PM,
PM0000671,POUCH SOYABEAN MULTI ROLLS KGS,POUCH,3000.0,PCS,UFLEX LIMITED NEW,2026-05-07,2026-05-07,0,20.5,28,8,1750.0,OPEN_PO,LIVE,220526019,86,26.0,ITEM,514.5,PM0000671,BH-PM,
PM0000671,POUCH SOYABEAN MULTI ROLLS KGS,POUCH,3000.0,PCS,UNIQUE PACKTECH,2026-06-01,2026-06-01,0,20.5,28,8,1750.0,OPEN_PO,LIVE,220626000,61,26.0,ITEM,514.5,PM0000671,BH-PM,
PM0000891,POUCH SOYABEAN MULTI  KGS,POUCH,3000.0,KGS,UFLEX LIMITED NEW,2026-06-29,2026-06-29,0,5,14,3,3000.0,OPEN_PO,LIVE,220626161,33,14,ITEM,309.4,PM0000891,BH-PM,
PM0000728,HDPE BOTTLE 4 LTR OLIVE GREEN,BOTTLE,2992.0,PCS,RAJ TECHNOPACK PVT LTD,2025-07-14,2025-07-14,0,4,27,0,10000.0,OPEN_PO,STALE_DEAD,725226564,383,,CLASS_FALLBACK,10000.0,PM0000728,BH-PM,
PM0000468,CAPS 5 LTR GREEN,CAP,2962.0,PCS,ECHO PLAST INDIA,2024-10-16,2024-10-23,0,4.5,12,38,15000.0,OPEN_PO,STALE_DEAD,1024226630,654,29.5,ITEM,312.0,PM0000468,BH-FG,
