FAM_KEY	TN_SAMPLE	YM	DISP_DOCS	DISP_VAL_L	EXT_DISP_VAL_L	LR_PCT	VEH_PCT	VARIANTS	VENDOR_NAME	FRT_DOCS	FRT_SPEND_L	FRT_PCT_OF_DISP
RCMLOGISTIC	RCM Logistics	2025-11	51	349.4	257.77	100	100	1	RCM LOGISTICS	NULL	NULL	NULL
RCMLOGISTIC	RCM Logistics	2025-12	27	156.42	109.53	100	100	2	RCM LOGISTICS	12	7.32	4.7
RCMLOGISTIC	RCM Logistics	2026-01	30	219.86	131.6	100	100	2	RCM LOGISTICS	0	-0.02	0
RCMLOGISTIC	RCM Logistics	2026-02	2	13.39	13.39	100	100	1	RCM LOGISTICS	3	2.24	16.7
RCMLOGISTIC	RCM Logistics	2026-03	8	98.7	98.7	100	100	1	RCM LOGISTICS	2	1.61	1.6
RCMLOGISTIC	RCM Logistics	2026-05	3	12.77	12.77	100	100	1	RCM LOGISTICS	NULL	NULL	NULL
RCMLOGISTIC	RCM Logistics	2026-08	3	25.18	25.18	100	100	1	RCM LOGISTICS	NULL	NULL	NULL
BHARGAVEROADCARRIER	Bhargave Road Carrier	2025-11	1	20.48	20.48	100	100	1	BHARGAVE ROAD CARRIER	NULL	NULL	NULL
BHARGAVEROADCARRIER	Bhargave Road Carrier	2025-12	15	147.33	121.33	100	100	1	BHARGAVE ROAD CARRIER	NULL	NULL	NULL
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-01	10	55.12	36.51	100	100	1	BHARGAVE ROAD CARRIER	2	2.54	4.6
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-02	3	66.96	66.96	100	100	1	BHARGAVE ROAD CARRIER	NULL	NULL	NULL
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-03	16	165.68	123.28	100	100	1	BHARGAVE ROAD CARRIER	2	0.72	0.4
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-04	14	67.79	67.79	100	100	1	BHARGAVE ROAD CARRIER	2	0.59	0.9
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-05	31	180.32	180.32	100	100	1	BHARGAVE ROAD CARRIER	4	1.02	0.6
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-06	22	114.01	114.01	100	100	1	BHARGAVE ROAD CARRIER	2	0.94	0.8
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-07	28	130.31	130.31	100	100	1	BHARGAVE ROAD CARRIER	4	1.9	1.5
BHARGAVEROADCARRIER	Bhargave Road Carrier	2026-08	2	0	0	100	100	1	BHARGAVE ROAD CARRIER	1	0.45	2428189.9
MAHAVEERTRANSPORT	Mahaveer Transport	2025-08	8	65.54	65.54	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2025-09	24	73.56	45.3	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2025-10	25	125.02	55.96	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2025-11	10	39.44	16.74	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2025-12	14	31.56	14.04	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-01	29	64.33	31.94	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-02	37	88.25	41.49	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-03	18	33.83	18.97	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-04	5	4.06	4.06	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-05	20	93.59	93.59	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-06	24	59.79	59.79	100	100	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-07	35	92.77	92.77	100	97.1	1	NULL	NULL	NULL	NULL
MAHAVEERTRANSPORT	Mahaveer Transport	2026-08	10	40.53	40.53	100	100	1	NULL	NULL	NULL	NULL
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2024-10	5	73.21	9.1	0	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	1	0.6	0.8
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2024-12	1	11.22	11.22	100	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	NULL	NULL	NULL
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-01	4	26.43	26.43	100	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	NULL	NULL	NULL
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-02	8	88.04	74.04	100	87.5	4	HARYANA EXPRESS LOGISTICS BGFPP8298F	2	0.99	1.1
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-03	4	54.5	38.32	100	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	3	0.56	1
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-04	5	43.27	39.01	100	100	2	HARYANA EXPRESS LOGISTICS BGFPP8298F	NULL	NULL	NULL
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-05	2	20.26	20.26	100	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	3	0.61	3
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-07	26	236.37	95.74	100	100	2	HARYANA EXPRESS LOGISTICS BGFPP8298F	1	0.31	0.1
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2025-08	7	67.04	15.15	100	100	2	HARYANA EXPRESS LOGISTICS BGFPP8298F	4	0.66	1
HARYANAEXPRES	HARYANA EXPRESS LOGISTICS BGFPP8298F	2026-01	2	31.7	0	100	100	1	HARYANA EXPRESS LOGISTICS BGFPP8298F	NULL	NULL	NULL
ROHITCARGO	Rohit Cargo	2025-07	5	49.92	0	100	100	1	ROHIT CARGO MOVERS (P) LTD	NULL	NULL	NULL
ROHITCARGO	Rohit Cargo	2025-08	21	132.03	93.63	100	100	1	ROHIT CARGO MOVERS (P) LTD	1	0.29	0.2
ROHITCARGO	Rohit Cargo	2025-09	25	151.23	78.89	100	100	1	ROHIT CARGO MOVERS (P) LTD	1	0.4	0.3
ROHITCARGO	Rohit Cargo	2025-10	56	283.76	199.66	100	100	1	ROHIT CARGO MOVERS (P) LTD	3	2.05	0.7
ROHITCARGO	Rohit Cargo	2025-11	5	27.73	11.8	100	100	1	ROHIT CARGO MOVERS (P) LTD	12	4.92	17.7
AIRTRANS	AIR TRANS	2024-11	5	17.47	17.47	100	40	2	AIR TRANS	2	1.36	7.8
AIRTRANS	AIR TRANS	2024-12	5	23.89	23.89	100	80	2	AIR TRANS	1	0.59	2.5
AIRTRANS	AIR TRANS	2025-01	2	17.4	17.4	100	100	1	AIR TRANS	1	0.88	5
AIRTRANS	AIR TRANS	2025-02	3	19.73	19.73	100	100	2	AIR TRANS	1	0.66	3.3
AIRTRANS	AIR TRANS	2025-03	3	27.34	27.34	100	100	2	AIR TRANS	1	0.81	3
AIRTRANS	AIR TRANS	2025-04	3	10.97	10.97	100	100	2	AIR TRANS	1	0.75	6.8
AIRTRANS	AIR TRANS	2025-05	3	21.31	21.31	100	100	2	AIR TRANS	NULL	NULL	NULL
AIRTRANS	AIR TRANS	2025-06	5	30.49	30.49	100	100	1	AIR TRANS	NULL	NULL	NULL
AIRTRANS	AIR TRANS	2025-08	6	22.13	22.13	100	100	1	AIR TRANS	1	1.06	4.8
AIRTRANS	AIR TRANS	2025-09	7	33.41	33.41	100	100	2	AIR TRANS	NULL	NULL	NULL
AIRTRANS	AIR TRANS	2025-10	7	32.48	32.48	100	100	1	AIR TRANS	1	0.65	2
AIRTRANS	AIR TRANS	2025-11	3	28.48	28.48	100	100	1	AIR TRANS	2	1.39	4.9
AIRTRANS	AIR TRANS	2025-12	3	23.79	23.79	100	100	1	AIR TRANS	5	2.66	11.2
AIRTRANS	AIR TRANS	2026-01	3	20.18	20.18	100	100	2	AIR TRANS	NULL	NULL	NULL
AIRTRANS	AIR TRANS	2026-02	7	35.08	32.33	100	100	1	AIR TRANS	1	0.93	2.7
AIRTRANS	AIR TRANS	2026-03	4	20.47	20.47	100	100	1	AIR TRANS	NULL	NULL	NULL
AIRTRANS	AIR TRANS	2026-04	5	27.83	27.83	100	100	2	AIR TRANS	2	1.92	6.9
AIRTRANS	AIR TRANS	2026-05	7	16.75	16.75	100	100	2	AIR TRANS	1	1.17	7
AIRTRANS	AIR TRANS	2026-06	5	18.98	18.98	100	100	1	AIR TRANS	1	1.24	6.5
AIRTRANS	AIR TRANS	2026-07	4	9.24	9.24	100	100	1	AIR TRANS	1	0.88	9.5
ABCEXPRESS	ABC EXPRESS	2024-11	1	13.81	13.81	100	0	1	ABC EXPRESS	NULL	NULL	NULL
ABCEXPRESS	ABC EXPRESS	2024-12	1	8.54	8.54	100	100	1	ABC EXPRESS	NULL	NULL	NULL
ABCEXPRESS	ABC EXPRESS	2025-01	1	8.1	8.1	100	100	1	ABC EXPRESS	NULL	NULL	NULL
ABCEXPRESS	ABC EXPRESS	2025-02	1	14.22	14.22	100	0	1	ABC EXPRESS	6	1.42	10
ABCEXPRESS	ABC EXPRESS	2025-03	1	13.1	13.1	100	100	1	ABC EXPRESS	1	0.31	2.4
ABCEXPRESS	ABC EXPRESS	2025-04	7	118.24	84.94	100	100	1	ABC EXPRESS	2	1.54	1.3
ABCEXPRESS	ABC EXPRESS	2025-05	4	37.79	14.05	100	100	1	ABC EXPRESS	3	1.39	3.7
ABCEXPRESS	ABC EXPRESS	2025-06	2	14.5	14.5	100	100	1	ABC EXPRESS	NULL	NULL	NULL
ABCEXPRESS	ABC EXPRESS	2025-07	1	18.28	18.28	100	100	1	ABC EXPRESS	1	0.3	1.7
ABCEXPRESS	ABC EXPRESS	2025-08	2	13.24	13.24	100	100	1	ABC EXPRESS	2	0.65	4.9
ABCEXPRESS	ABC EXPRESS	2025-09	2	6.4	6.4	100	100	1	ABC EXPRESS	1	0.37	5.8
ABCEXPRESS	ABC EXPRESS	2025-10	3	48.82	48.82	100	100	2	ABC EXPRESS	1	0.6	1.2
ABCEXPRESS	ABC EXPRESS	2025-11	5	51.76	19.3	100	100	1	ABC EXPRESS	1	0.2	0.4
ABCEXPRESS	ABC EXPRESS	2025-12	1	17.27	17.27	100	100	1	ABC EXPRESS	1	0.31	1.8
ABCEXPRESS	ABC EXPRESS	2026-01	2	39.16	39.16	100	100	1	ABC EXPRESS	2	1.67	4.3
ABCEXPRESS	ABC EXPRESS	2026-02	1	17.76	17.76	100	100	1	ABC EXPRESS	3	2.59	14.6
ABCEXPRESS	ABC EXPRESS	2026-03	1	13.06	13.06	100	100	1	ABC EXPRESS	4	1.54	11.8
ABCEXPRESS	ABC EXPRESS	2026-04	1	1.87	1.87	100	100	1	ABC EXPRESS	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2024-11	1	6.61	0	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2024-12	35	354.84	186.37	100	88.6	1	AMOD KUMAR TRANSPORT	1	0.26	0.1
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-01	2	7.51	7.51	100	100	1	AMOD KUMAR TRANSPORT	0	-0.01	-0.1
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-05	2	8.15	8.15	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-06	2	3.36	3.36	100	100	1	AMOD KUMAR TRANSPORT	1	0.04	1.2
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-07	7	17.71	13.62	100	100	2	AMOD KUMAR TRANSPORT	1	0.02	0.1
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-09	2	2.43	2.43	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2025-10	6	22.96	22.96	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2026-01	7	14.86	14.86	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
AMODKUMARTRANSPORT	AMOD KUMAR TRANSPORT	2026-03	1	6.47	6.47	100	100	1	AMOD KUMAR TRANSPORT	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2024-10	49	552.42	262.03	79.6	79.6	9	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2024-11	37	433.13	197.37	83.8	45.9	7	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2024-12	42	395.12	308.85	81	88.1	11	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-01	18	277.94	182.47	100	100	11	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-02	24	298.39	240.98	100	91.7	12	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-03	20	264.69	162.8	100	90	7	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-04	15	147.06	86.21	100	100	10	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-05	26	223.37	128.88	100	100	10	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-06	13	135.08	99.97	100	100	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-07	17	191.73	133.2	100	100	13	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-08	19	138.32	36.67	100	100	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-09	25	205.57	127.57	100	100	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-10	31	129.52	67.52	100	100	10	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-11	28	261.73	165.46	100	100	12	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2025-12	22	225.58	147.67	100	100	9	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-01	35	183.3	93.19	100	100	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-02	36	293.44	206.29	100	100	10	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-03	81	318.16	107.95	100	100	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-04	68	436.28	234.43	100	98.5	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-05	59	160.92	148.38	100	98.3	8	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-06	64	81.93	81.93	100	100	5	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-07	74	192.4	192.4	100	100	4	NULL	NULL	NULL	NULL
ZZ_OTHER	(all other transporters)	2026-08	66	77.73	77.73	100	98.5	5	NULL	NULL	NULL	NULL
