DOCTYPE	SIDE	SGN	OBJ_TYPE	DOC_ENTRY	DOC_NUM	EXT_REF	CARD_CODE	CARD_NAME	CARD_TYPE	BP_GROUP	ACCT_KIND	IS_GROUP	BPL_ID	BPL_NAME	DOC_DATE	DUE_DATE	DAYS_OVERDUE	AGE_DAYS	AGE_BUCKET	IS_MIGRATED	DOC_TOTAL	APPLIED	OPEN_AMT	SIGNED_OPEN	CURRENCY	OPEN_AMT_FC	OITR_RECON_AMT	OITR_LINES	RECON_STATE	CARD_BALANCE	CARD_OPEN_NET	CARD_OPEN_GROSS	CARD_STALE_GAP	CARD_REAL_PCT	ITEM_REAL_EST	SIZE_RANK	DT_SIZE_RANK	DT_ITEMS_ALL	DT_OPEN_ALL	DT_ITEMS_SHOWN	DT_OPEN_SHOWN	CO_ITEMS_ALL	CO_ITEMS_SHOWN	CO_OPEN_ALL	CO_OPEN_SHOWN	CO_OPEN_NET	CO_OCRD_NET	CO_STALE_GAP	CO_MIGRATED_OPEN	AS_OF
AP_INV	AP	-1	18	93	225014101	624121815	VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	5	KARNATAKA	2025-01-10	2025-01-10	589	589	6_365+	0	2571043	0	2571043	-2571043	INR	0	2448613.22	1	PARTIAL	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	2571043	661	184	2884	2196096119.28	602	1551523365.98	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_INV	AP	-1	18	108	725014114	625011002	VENDA000932	JIVO MART PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2025-01-11	2025-01-13	586	588	6_365+	0	4005160	0	4005160	-4005160	INR	0	3814438.34	1	PARTIAL	-25886158	-25886158	25886158	0	100	4005160	352	66	2884	2196096119.28	602	1551523365.98	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_INV	AP	-1	18	118	725014115	625011003	VENDA000932	JIVO MART PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2025-01-11	2025-01-13	586	588	6_365+	0	3078145	0	3078145	-3078145	INR	0	2931378.02	1	PARTIAL	-25886158	-25886158	25886158	0	100	3078145	508	119	2884	2196096119.28	602	1551523365.98	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AR_CN	AR	-1	14	29	725012506		CUSTA000504	FLIPKART INDIA PRIVATE LIMITED N	C	PAN INDIA	TRADE	0	1	DELHI	2025-01-13	2025-01-13	586	586	6_365+	0	15580	0	15580	-15580	INR	0	0	0	NONE	-28588.88	5380	36540	33968.88	100	15580	6313	156	463	115894469	185	115112395.09	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	93	125466541		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-14	2025-01-14	585	585	6_365+	0	5000000	0	5000000	5000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5000000	236	152	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	94	125466542		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-14	2025-01-14	585	585	6_365+	0	5000000	0	5000000	5000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5000000	237	153	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	95	125466543		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-14	2025-01-14	585	585	6_365+	0	5000000	0	5000000	5000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5000000	238	154	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	92	125466540		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-14	2025-01-14	585	585	6_365+	0	2000000	0	2000000	2000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	2000000	930	270	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_INV	AP	-1	18	159	625014102	625011223	VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	2	HARYANA	2025-01-16	2025-01-16	583	583	6_365+	0	3647447	0	3647447	-3647447	INR	0	3473759.55	1	PARTIAL	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	3647447	408	81	2884	2196096119.28	602	1551523365.98	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_INV	AP	-1	18	179	725014127	625011005	VENDA000932	JIVO MART PVT LTD - HR	S	BRANCH VENDOR	BRANCH	1	1	DELHI	2025-01-17	2025-01-17	582	582	6_365+	0	1788356	0	1788356	-1788356	INR	0	1703862.85	1	PARTIAL	-25886158	-25886158	25886158	0	100	1788356	1068	372	2884	2196096119.28	602	1551523365.98	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	121	125466554		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-20	2025-01-20	579	579	6_365+	0	5000000	0	5000000	5000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5000000	239	155	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	122	125466555		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-20	2025-01-20	579	579	6_365+	0	3000000	0	3000000	3000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	3000000	522	234	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	123	125466556		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-20	2025-01-20	579	579	6_365+	0	3000000	0	3000000	3000000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	3000000	523	235	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_CN	AP	1	19	24	725015901		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-21	2025-01-21	578	578	6_365+	0	126433	0	126433	126433	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	126433	4389	89	368	155248836.48	201	154765235.29	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_CN	AP	1	19	27	725015903		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-21	2025-01-21	578	578	6_365+	0	99774	0	99774	99774	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	99774	4641	109	368	155248836.48	201	154765235.29	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_CN	AP	1	19	25	725015902		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-21	2025-01-21	578	578	6_365+	0	94825	0	94825	94825	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	94825	4709	113	368	155248836.48	201	154765235.29	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	135	125466561		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-23	2025-01-23	576	576	6_365+	0	5500000	0	5500000	5500000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5500000	217	144	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
AP_PMT	AP	1	46	136	125466562		VENDA000001	JIVO WELLNESS PVT LTD	S	PURCHASE	INTERCO	1	1	DELHI	2025-01-23	2025-01-23	576	576	6_365+	0	5200000	0	5200000	5200000	INR	0	0	0	NONE	-209332340.76	-82082013.56	4016732756.22	127250327.2	100	5200000	231	151	467	1856128470.61	400	1855394159.25	10105	2188	6522251561.67	5309835687.7	98961765.93	-93910521.25	192872287.18	0	2026-08-22
