DOCNUM	DOCDATE	WHS	ITEMNAME	QTY	SRC
826676582	2026-08-05	BH-BT	DESI GHEE 1000 MLS 12 PCS	480.000000	TRANSFER
826676582	2026-08-05	BH-BT	DESI GHEE 1000 MLS 9 PCS STEELJAR	8.000000	TRANSFER
826676582	2026-08-05	BH-BT	KIRPA DESI GHEE 1 LTR 12 PCS	116.000000	TRANSFER
826676582	2026-08-05	BH-BT	KIRPA DESI GHEE 500 MLS 16 PCS	25.000000	TRANSFER
826676588	2026-08-06	BH-BT	JIVO EXTRA VIRGIN OLIVE OIL 1 LTR 16 PCS ( CSD )	33.000000	TRANSFER
826676588	2026-08-06	BH-BT	JIVO POMACE OLIVE OIL 1 LTR 16 PCS ( CSD )	11.000000	TRANSFER
826676588	2026-08-06	BH-BT	JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD )	14.000000	TRANSFER
826676588	2026-08-06	BH-BT	JIVO EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS ( CSD )	34.000000	TRANSFER
826676589	2026-08-06	BH-PF	SANO MUSTARD OIL 1 LTR 20 PCS	260.000000	TRANSFER
826676595	2026-08-06	BH-BT	COLD PRESS 3 LTR 6 PCS	3012.000000	TRANSFER
826676597	2026-08-06	BH-BT	COLD PRESS 1 LTR 20 PCS	8000.000000	TRANSFER
826676597	2026-08-06	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	2880.000000	TRANSFER
826676604	2026-08-06	BH-BT	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	48.000000	TRANSFER
826676604	2026-08-06	BH-BT	EXTRA VIRGIN COCONUT OIL 1 LTR 16 PCS	80.000000	TRANSFER
826676608	2026-08-06	BH-BT	YELLOW MUSTARD OIL 1 LTR 20 PCS	8880.000000	TRANSFER
826676608	2026-08-06	BH-BT	EXTRA LIGHT OLIVE 1 LTR 16 PCS	14400.000000	TRANSFER
826676608	2026-08-06	BH-BT	COLD PRESS 2 LTR 10 PCS HANDLE	3170.000000	TRANSFER
826676613	2026-08-07	BH-BT	MUSTARD OIL 100 MLS 20 PCS(CSD)	120.000000	TRANSFER
826676613	2026-08-07	BH-BT	JIVO EXTRA VIRGIN OLIVE OIL 500 MLS 24 PCS ( CSD )	29.000000	TRANSFER
826676613	2026-08-07	BH-BT	EXTRA LIGHT OLIVE 100 MLS 10 PCS(CSD)	197.000000	TRANSFER
826676613	2026-08-07	BH-BT	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	72.000000	TRANSFER
826676625	2026-08-08	BH-BT	COLD PRESS 5 LTR 4 PCS	4480.000000	TRANSFER
826676625	2026-08-08	BH-BT	JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD )	18.000000	TRANSFER
826676625	2026-08-08	BH-BT	MUSTARD KACCHI GHANI 5 LTR 4 PCS	1880.000000	TRANSFER
826676629	2026-08-08	BH-PF	EXTRA VIRGIN OLIVE OIL 10ML	495.000000	TRANSFER
826676632	2026-08-08	BH-BT	POMACE OLIVE 2 LTR 10 PCS HANDLE	240.000000	TRANSFER
826676632	2026-08-08	BH-BT	EXTRA VIRGIN 2 LTR 10 PCS HANDLE	140.000000	TRANSFER
826676632	2026-08-08	BH-BT	COLD PRESS 5 LTR 4 PCS	36.000000	TRANSFER
826676632	2026-08-08	BH-BT	EXTRA LIGHT OLIVE 1 LTR 16 PCS	368.000000	TRANSFER
826676632	2026-08-08	BH-BT	COLD PRESS GROUNDNUT 500 MLS 24 PCS	576.000000	TRANSFER
826676632	2026-08-08	BH-BT	COLD PRESS 1 LTR 20 PCS	1560.000000	TRANSFER
826676632	2026-08-08	BH-BT	YELLOW MUSTARD OIL 1 LTR 20 PCS	400.000000	TRANSFER
826676632	2026-08-08	BH-BT	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	360.000000	TRANSFER
826676632	2026-08-08	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE	280.000000	TRANSFER
826676632	2026-08-08	BH-BT	COLD PRESS 1 LTR 20 PCS	440.000000	TRANSFER
826676649	2026-08-10	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	29400.000000	TRANSFER
826676668	2026-08-10	BH-BT	EXTRA LIGHT OLIVE 1 LTR 16 PCS	25808.000000	TRANSFER
826676668	2026-08-10	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE	8000.000000	TRANSFER
826676668	2026-08-10	BH-BT	JIVO GOLD 1 LTR 20 PCS ROUND BOTTLE	3800.000000	TRANSFER
826676668	2026-08-10	BH-BT	COLD PRESS SUNFLOWER 1 LTR 20 PCS	2400.000000	TRANSFER
826676672	2026-08-11	BH-BT	COLD PRESS 5 LTR 4 PCS	1600.000000	TRANSFER
826676676	2026-08-11	BH-BT	COLD PRESS 5 LTR 4 PCS	367.000000	TRANSFER
826676690	2026-08-11	BH-BT	JIVO EXTRA LIGHT OLIVE OIL 1 LTR 16 PCS ( CSD )	12.000000	TRANSFER
826676694	2026-08-12	BH-BT	SANO MUSTARD OIL 1 LTR 20 PCS	21320.000000	TRANSFER
826676694	2026-08-12	BH-BT	JIVO GOLD 1 LTR 20 PCS ROUND BOTTLE	140.000000	TRANSFER
826676694	2026-08-12	BH-BT	SO OLIVE OIL 1 LTR 16 PCS	768.000000	TRANSFER
826676694	2026-08-12	BH-BT	SESAME OIL 1 LTR 20 PCS	1597.000000	TRANSFER
826676694	2026-08-12	BH-BT	SANO POMACE OLIVE 5 LTR TIN 4 PCS	396.000000	TRANSFER
826676694	2026-08-12	BH-BT	JIVO GOLD 5 LTR 4 PCS	36.000000	TRANSFER
826676701	2026-08-12	BH-BT	LE CHEF POMACE  1 LTR 16 PCS	3088.000000	TRANSFER
826676701	2026-08-12	BH-BT	COLD PRESS 5 LTR + EXTRA LIGHT OLIVE 1 LTR 4 PCS	768.000000	TRANSFER
826676702	2026-08-12	BH-BT	RICE BRAN OIL 4 LTR 5 PCS	634.000000	TRANSFER
826676702	2026-08-12	BH-BT	ZANO POMACE OLIVE 1 LTR 16 PCS	1667.000000	TRANSFER
826676702	2026-08-12	BH-BT	COLD PRESS 5 LTR + EXTRA LIGHT OLIVE 1 LTR 3 PCS SHRINKED	289.000000	TRANSFER
826676702	2026-08-12	BH-BT	ZANO EXTRA VIRGIN OLIVE1 LTR 16 PCS	1222.000000	TRANSFER
826676704	2026-08-12	BH-BT	COLD PRESS SUNFLOWER 1 LTR 20 PCS	8000.000000	TRANSFER
826676704	2026-08-12	BH-BT	EXTRA VIRGIN COCONUT OIL 500 MLS 24 PCS	1008.000000	TRANSFER
826676704	2026-08-12	BH-BT	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	2800.000000	TRANSFER
826676704	2026-08-12	BH-BT	SESAME OIL (TOASTED) 500 MLS 12 PCS	876.000000	TRANSFER
826676712	2026-08-13	BH-BT	SOYABEAN OIL 5 LTR 4 PCS	2624.000000	TRANSFER
826676723	2026-08-13	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	22520.000000	TRANSFER
826676730	2026-08-12	BH-PF	DESI GHEE A2 1 LTR 9 PCS	89.000000	TRANSFER
826676730	2026-08-12	BH-PF	DESI GHEE A2 500 MLS 16 PCS	1001.000000	TRANSFER
826676734	2026-08-13	BH-BT	MUSTARD KACCHI GHANI 2 LTR 10 PCS	4400.000000	TRANSFER
826676742	2026-08-17	BH-BT	POMACE OLIVE 1 LTR 16 PCS	3376.000000	TRANSFER
826676742	2026-08-17	BH-BT	COLD PRESS 3 LTR + EXTRA LIGHT OLIVE 1 LTR 6 PCS	42.000000	TRANSFER
826676742	2026-08-17	BH-BT	MUSTARD KACCHI GHANI 2 LTR 10 PCS	1100.000000	TRANSFER
826676742	2026-08-17	BH-BT	RICE BRAN OIL 1 LTR 16 PCS	7168.000000	TRANSFER
826676742	2026-08-17	BH-BT	RICE BRAN OIL 5 LTR 4 PCS	1500.000000	TRANSFER
826676749	2026-08-17	BH-PF	MUSTARD KACHI GHANI 1 LTR 20 PCS ROUND BOTTLE	3.000000	TRANSFER
826676751	2026-08-17	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	7200.000000	TRANSFER
826676751	2026-08-17	BH-BT	EXTRA VIRGIN OLIVE OIL 10ML	495.000000	TRANSFER
826676751	2026-08-17	BH-BT	SOYABEAN OIL 5 LTR 4 PCS	432.000000	TRANSFER
826676751	2026-08-17	BH-BT	MUSTARD KACCHI GHANI 5 LTR 4 PCS	556.000000	TRANSFER
826676751	2026-08-17	BH-BT	POMACE OLIVE 5 LTR TIN 4 PCS	760.000000	TRANSFER
826676751	2026-08-17	BH-BT	EXTRA LIGHT OIVE 2 LTR 10 PCS HANDLE	160.000000	TRANSFER
826676751	2026-08-17	BH-BT	COLD PRESS 5 LTR 4 PCS	432.000000	TRANSFER
826676751	2026-08-17	BH-BT	EXTRA VIRGIN OLIVE 1 LTR 16 PCS	608.000000	TRANSFER
826676751	2026-08-17	BH-BT	JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS	480.000000	TRANSFER
826676751	2026-08-17	BH-BT	SANO POMACE OLIVE 1 LTR 16 PCS	9744.000000	TRANSFER
826676761	2026-08-18	BH-BT	POMACE OLIVE 1 LTR 16 PCS	12800.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS 1 LTR 20 PCS	9180.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS 500 MLS 24 PCS	984.000000	TRANSFER
826676761	2026-08-18	BH-BT	EXTRA LIGHT OLIVE 500 MLS 24 PCS	1008.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS SUNFLOWER 5 LTR 4 PCS	108.000000	TRANSFER
826676761	2026-08-18	BH-BT	EXTRA VIRGIN OLIVE 5 LTR TIN 4 PCS IMPORTED	587.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS 1 LTR +1 LTR COMBO 10 SET PLAIN	1660.000000	TRANSFER
826676761	2026-08-18	BH-BT	SANO MUSTARD OIL 1 LTR 20 PCS	680.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS GROUNDNUT OIL 5 LTR 4 PCS	1304.000000	TRANSFER
826676761	2026-08-18	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	5620.000000	TRANSFER
826676761	2026-08-18	BH-BT	COLD PRESS SUNFLOWER 1 LTR 20 PCS	16000.000000	TRANSFER
826676761	2026-08-18	BH-BT	MUSTARD KACCHI GHANI 5 LTR 4 PCS	3488.000000	TRANSFER
826676761	2026-08-18	BH-BT	MUSTARD KACCHI GHANI 2 LTR 10 PCS	7150.000000	TRANSFER
826676778	2026-08-19	BH-BT	JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS	21040.000000	TRANSFER
826676790	2026-08-19	BH-PF	EXTRA VIRGIN OLIVE 200 MLS 70 PCS	2778.000000	TRANSFER
826676800	2026-08-21	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	10800.000000	TRANSFER
826676800	2026-08-21	BH-BT	COLD PRESS 4 LTR (NIRMAL RISHI ) + EXTRA LIGHT OLIVE 1 LTR 5 PCS	85.000000	TRANSFER
826676800	2026-08-21	BH-BT	YELLOW MUSTARD OIL 1 LTR 20 PCS	1914.000000	TRANSFER
826676808	2026-08-21	BH-BT	MUSTARD PAKKI GHANI 2 LTR 10 PCS	1340.000000	TRANSFER
826676808	2026-08-21	BH-BT	MUSTARD PAKKI GHANI 5 LTR 4 PCS	2604.000000	TRANSFER
826676836	2026-08-24	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	15940.000000	TRANSFER
826676836	2026-08-24	BH-BT	MUSTARD PAKKI GHANI 1 LTR 20 PCS	21600.000000	TRANSFER
826676836	2026-08-24	BH-BT	MUSTARD PAKKI GHANI 2 LTR 10 PCS	3870.000000	TRANSFER
826676839	2026-08-24	BH-BT	COLD PRESS 5 LTR 4 PCS	116.000000	TRANSFER
826676846	2026-08-24	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	720.000000	TRANSFER
826676853	2026-08-24	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	2160.000000	TRANSFER
826676865	2026-08-24	BH-PF	MUSTARD KACHHI GHANI 1 LTR POUCH 12 PCS	810.000000	TRANSFER
826676865	2026-08-24	BH-PF	REFINED OIL 1 LTR POUCH 12 PCS	60.000000	TRANSFER
826676865	2026-08-24	BH-PF	SOYABEAN OIL 1 LTR POUCH 12 PCS	808.000000	TRANSFER
826676865	2026-08-24	BH-PF	REFINED OIL 15 LTR	5.000000	TRANSFER
826676866	2026-08-25	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	5040.000000	TRANSFER
826676890	2026-08-26	BH-PF	EXTRA VIRGIN OLIVE 5 LTR TIN 4 PCS IMPORTED	171.000000	TRANSFER
826676890	2026-08-26	BH-PF	COLD PRESS 1 LTR +1 LTR COMBO 10 SET PLAIN	460.000000	TRANSFER
826676890	2026-08-26	BH-PF	COLD PRESS 1 LTR 20 PCS	800.000000	TRANSFER
826676891	2026-08-26	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	1540.000000	TRANSFER
826676898	2026-08-26	BH-BT	SANO POMACE OLIVE 5 LTR TIN 4 PCS	2036.000000	TRANSFER
826676900	2026-08-26	BH-BT	COLD PRESS GROUNDNUT OIL 1 LTR 16 PCS	7200.000000	TRANSFER
826676900	2026-08-26	BH-BT	COLD PRESS 5 LTR 4 PCS	8000.000000	TRANSFER
826676920	2026-08-27	BH-BT	YELLOW MUSTARD OIL 5 LTR TIN 4 PCS	584.000000	TRANSFER
826676923	2026-08-29	BH-BT	BB ROYAL BLENDED OIL OLIVE + RICE BRAN 1 LTR 20 PCS	60.000000	TRANSFER
826676923	2026-08-29	BH-BT	BB ROYAL CANOLA OIL 1 LTR 20 PCS	20.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 1 LTR + 1 LTR COMBO 10 SET	155.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 2 LTR 10 PCS HANDLE	196.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 3 LTR + EXTRA LIGHT OLIVE 1 LTR 6 PCS	6.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 4 LTR (NIRMAL RISHI ) + POMACE OLIVE 1 LTR 5 PCS	25.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 4 LTR + EXTRA LIGHT OLIVE 1 LTR 5 PCS	98.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 3 PCS SHRINKED	21.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS 5 LTR + POMACE OLIVE 1 LTR 4 PCS	2.000000	TRANSFER
826676923	2026-08-29	BH-BT	COLD PRESS SUNFLOWER 1 LTR 24 PCS	16.000000	TRANSFER
826676923	2026-08-29	BH-BT	ILAHI EXTRA VIRGIN OLIVE 1 LTR 12 PCS	156.000000	TRANSFER
826676923	2026-08-29	BH-BT	JAITOON OIL 5 LTR 4 PCS	6.000000	TRANSFER
826676923	2026-08-29	BH-BT	JIVO MUSTARD KACCHI GHANI 869 GMS 20 PCS	742.000000	TRANSFER
826676923	2026-08-29	BH-BT	MINIATURE OLIVE 100 MLS 24 PCS	4706.000000	TRANSFER
826676923	2026-08-29	BH-BT	MUSTARD KACCHI GHANI 2 LTR 10 PCS	79.000000	TRANSFER
826676923	2026-08-29	BH-BT	MUSTARD PAKKI GHANI 1 LTR 20 PCS	32.000000	TRANSFER
826676923	2026-08-29	BH-BT	MUSTARD PAKKI GHANI 2 LTR 10 PCS	30.000000	TRANSFER
826676923	2026-08-29	BH-BT	MUSTARD PAKKI GHANI 5 LTR 4 PCS	8.000000	TRANSFER
826676923	2026-08-29	BH-BT	POMACE OLIVE 1 LTR 16 PCS HANNA	542.000000	TRANSFER
826676923	2026-08-29	BH-BT	REFINED OIL 1000 MLS	0.050000	TRANSFER
826676923	2026-08-29	BH-BT	REFINED OIL 5 LTR	0.500000	TRANSFER
826676923	2026-08-29	BH-BT	RICE BRAN OIL 1 LTR 16 PCS	8.000000	TRANSFER
826676923	2026-08-29	BH-BT	SANO CANOLA OIL 1 LTR 20 PCS	890.000000	TRANSFER
826676923	2026-08-29	BH-BT	SANO MUSTARD OIL 1 LTR 20 PCS	160.000000	TRANSFER
826676923	2026-08-29	BH-BT	SANO MUSTARD OIL 869 GMS 20 PCS	79.000000	TRANSFER
826676923	2026-08-29	BH-BT	SANO SUNFLOWER OIL 869 GMS 20 PCS	173.000000	TRANSFER
826676923	2026-08-29	BH-BT	SOYABEAN OIL 1 LTR 20 PCS	3.000000	TRANSFER
826676923	2026-08-29	BH-BT	ZANO EXTRA LIGHT OLIVE 1 LTR 16 PCS	34.000000	TRANSFER
826676937	2026-08-29	BH-BT	COLD PRESS 1 LTR (NIRMAL RISHI )20 PCS	28980.000000	TRANSFER
826676942	2026-08-29	BH-BT	MUSTARD KACHI GHANI 1 LTR 20 PCS	9000.000000	TRANSFER
826676944	2026-08-30	BH-BT	COLD PRESS 1 LTR 20 PCS	8580.000000	TRANSFER
826676944	2026-08-30	BH-BT	COLD PRESS 5 LTR 4 PCS	4800.000000	TRANSFER
